Data,Wartość dla NN Zrównoważony (A),Waluta
2017-07-04,331.03,PLN
2017-07-05,331.39,PLN
2017-07-06,330.82,PLN
2017-07-07,330.13,PLN
2017-07-10,330.91,PLN
2017-07-11,330.86,PLN
2017-07-12,333.35,PLN
2017-07-13,334.90,PLN
2017-07-14,335.13,PLN
2017-07-17,336.36,PLN
2017-07-18,335.81,PLN
2017-07-19,336.40,PLN
2017-07-20,335.67,PLN
2017-07-21,335.13,PLN
2017-07-24,334.93,PLN
2017-07-25,335.57,PLN
2017-07-26,336.46,PLN
2017-07-27,336.13,PLN
2017-07-28,336.40,PLN
2017-07-31,337.02,PLN
2017-08-01,337.19,PLN
2017-08-02,335.84,PLN
2017-08-03,334.86,PLN
2017-08-04,335.61,PLN
2017-08-07,336.62,PLN
2017-08-08,338.34,PLN
2017-08-09,337.39,PLN
2017-08-10,335.66,PLN
2017-08-11,335.04,PLN
2017-08-14,335.42,PLN
2017-08-16,336.14,PLN
2017-08-17,335.10,PLN
2017-08-18,335.63,PLN
2017-08-21,337.32,PLN
2017-08-22,337.77,PLN
2017-08-23,337.95,PLN
2017-08-24,341.50,PLN
2017-08-25,342.01,PLN
2017-08-28,344.62,PLN
2017-08-29,342.69,PLN
2017-08-30,343.82,PLN
2017-08-31,343.41,PLN
2017-09-01,343.79,PLN
2017-09-04,343.17,PLN
2017-09-05,343.18,PLN
2017-09-06,342.40,PLN
2017-09-07,341.34,PLN
2017-09-08,340.67,PLN
2017-09-11,342.01,PLN
2017-09-12,341.70,PLN
2017-09-13,341.13,PLN
2017-09-14,340.98,PLN
2017-09-15,340.23,PLN
2017-09-18,340.33,PLN
2017-09-19,340.09,PLN
2017-09-20,339.80,PLN
2017-09-21,337.92,PLN
2017-09-22,338.24,PLN
2017-09-25,336.89,PLN
2017-09-26,336.35,PLN
2017-09-27,335.81,PLN
2017-09-28,336.47,PLN
2017-09-29,338.20,PLN
2017-10-02,338.67,PLN
2017-10-03,338.03,PLN
2017-10-04,336.55,PLN
2017-10-05,337.83,PLN
2017-10-06,338.12,PLN
2017-10-09,338.64,PLN
2017-10-10,339.58,PLN
2017-10-11,341.93,PLN
2017-10-12,341.70,PLN
2017-10-13,341.45,PLN
2017-10-16,342.04,PLN
2017-10-17,340.22,PLN
2017-10-18,338.84,PLN
2017-10-19,337.32,PLN
2017-10-20,336.99,PLN
2017-10-23,336.78,PLN
2017-10-24,334.78,PLN
2017-10-25,334.91,PLN
2017-10-26,335.20,PLN
2017-10-27,336.96,PLN
2017-10-30,339.00,PLN
2017-10-31,339.62,PLN
2017-11-02,337.91,PLN
2017-11-03,337.37,PLN
2017-11-06,338.53,PLN
2017-11-07,340.28,PLN
2017-11-08,338.65,PLN
2017-11-09,336.93,PLN
2017-11-10,335.38,PLN
2017-11-13,334.83,PLN
2017-11-14,335.00,PLN
2017-11-15,332.12,PLN
2017-11-16,332.04,PLN
2017-11-17,333.97,PLN
2017-11-20,335.44,PLN
2017-11-21,336.55,PLN
2017-11-22,336.94,PLN
2017-11-23,337.85,PLN
2017-11-24,336.69,PLN
2017-11-27,337.36,PLN
2017-11-28,337.02,PLN
2017-11-29,334.09,PLN
2017-11-30,332.53,PLN
2017-12-01,331.67,PLN
2017-12-04,332.84,PLN
2017-12-05,333.31,PLN
2017-12-06,332.75,PLN
2017-12-07,332.97,PLN
2017-12-08,333.82,PLN
2017-12-11,332.92,PLN
2017-12-12,334.33,PLN
2017-12-13,334.29,PLN
2017-12-14,335.51,PLN
2017-12-15,334.69,PLN
2017-12-18,337.19,PLN
2017-12-19,336.20,PLN
2017-12-20,336.40,PLN
2017-12-21,336.70,PLN
2017-12-22,335.87,PLN
2017-12-27,337.58,PLN
2017-12-28,337.86,PLN
2017-12-29,337.17,PLN
2018-01-03,337.56,PLN
2018-01-04,342.03,PLN
2018-01-05,342.40,PLN
2018-01-08,343.60,PLN
2018-01-09,342.16,PLN
2018-01-10,340.84,PLN
2018-01-11,342.29,PLN
2018-01-12,342.60,PLN
2018-01-15,342.74,PLN
2018-01-16,345.28,PLN
2018-01-17,345.71,PLN
2018-01-18,345.74,PLN
2018-01-19,346.19,PLN
2018-01-22,347.50,PLN
2018-01-23,348.24,PLN
2018-01-24,347.68,PLN
2018-01-25,345.47,PLN
2018-01-26,346.04,PLN
2018-01-29,345.81,PLN
2018-01-30,343.85,PLN
2018-01-31,343.59,PLN
2018-02-01,342.60,PLN
2018-02-02,341.33,PLN
2018-02-05,340.31,PLN
2018-02-06,334.33,PLN
2018-02-07,336.17,PLN
2018-02-08,334.20,PLN
2018-02-09,332.62,PLN
2018-02-12,334.09,PLN
2018-02-13,334.87,PLN
2018-02-14,336.07,PLN
2018-02-15,335.24,PLN
2018-02-16,334.32,PLN
2018-02-19,334.64,PLN
2018-02-20,334.53,PLN
2018-02-21,333.61,PLN
2018-02-22,334.68,PLN
2018-02-23,334.31,PLN
2018-02-26,334.44,PLN
2018-02-27,334.88,PLN
2018-02-28,331.69,PLN
2018-03-01,329.93,PLN
2018-03-02,328.20,PLN
2018-03-05,328.71,PLN
2018-03-06,329.55,PLN
2018-03-07,330.53,PLN
2018-03-08,328.49,PLN
2018-03-09,330.19,PLN
2018-03-12,331.30,PLN
2018-03-13,329.84,PLN
2018-03-14,328.88,PLN
2018-03-15,328.02,PLN
2018-03-16,325.89,PLN
2018-03-19,323.30,PLN
2018-03-20,324.13,PLN
2018-03-21,326.59,PLN
2018-03-22,323.81,PLN
2018-03-23,322.82,PLN
2018-03-26,321.16,PLN
2018-03-27,321.29,PLN
2018-03-28,318.86,PLN
2018-03-29,319.86,PLN
2018-04-03,320.75,PLN
2018-04-04,319.27,PLN
2018-04-05,321.41,PLN
2018-04-06,321.88,PLN
2018-04-09,322.42,PLN
2018-04-10,322.86,PLN
2018-04-11,322.56,PLN
2018-04-12,324.41,PLN
2018-04-13,324.28,PLN
2018-04-16,323.43,PLN
2018-04-17,323.57,PLN
2018-04-18,324.41,PLN
2018-04-19,325.16,PLN
2018-04-20,323.56,PLN
2018-04-23,322.68,PLN
2018-04-24,321.75,PLN
2018-04-25,321.15,PLN
2018-04-26,322.66,PLN
2018-04-27,322.49,PLN
2018-04-30,323.17,PLN
2018-05-02,323.21,PLN
2018-05-04,319.78,PLN
2018-05-07,318.79,PLN
2018-05-08,319.06,PLN
2018-05-09,321.30,PLN
2018-05-10,322.37,PLN
2018-05-11,324.45,PLN
2018-05-14,324.46,PLN
2018-05-15,321.59,PLN
2018-05-16,321.70,PLN
2018-05-17,320.54,PLN
2018-05-18,318.79,PLN
2018-05-21,320.65,PLN
2018-05-22,319.74,PLN
2018-05-23,316.56,PLN
2018-05-24,316.75,PLN
2018-05-25,316.81,PLN
2018-05-28,317.13,PLN
2018-05-29,315.07,PLN
2018-05-30,313.71,PLN
2018-06-01,315.57,PLN
2018-06-04,316.84,PLN
2018-06-05,319.23,PLN
2018-06-06,319.06,PLN
2018-06-07,319.94,PLN
2018-06-08,318.85,PLN
2018-06-11,318.00,PLN
2018-06-12,319.07,PLN
2018-06-13,318.01,PLN
2018-06-14,317.93,PLN
2018-06-15,315.45,PLN
2018-06-18,311.95,PLN
2018-06-19,310.23,PLN
2018-06-20,312.07,PLN
2018-06-21,312.10,PLN
2018-06-22,312.29,PLN
2018-06-25,311.89,PLN
2018-06-26,311.13,PLN
2018-06-27,311.27,PLN
2018-06-28,308.97,PLN
2018-06-29,311.59,PLN
2018-07-02,310.38,PLN
2018-07-03,312.51,PLN
2018-07-04,313.98,PLN
2018-07-05,313.48,PLN
2018-07-06,313.24,PLN
2018-07-09,312.82,PLN
2018-07-10,314.01,PLN
2018-07-11,312.69,PLN
2018-07-12,313.03,PLN
2018-07-13,312.98,PLN
2018-07-16,311.83,PLN
2018-07-17,312.25,PLN
2018-07-18,312.15,PLN
2018-07-19,312.57,PLN
2018-07-20,314.77,PLN
2018-07-23,316.25,PLN
2018-07-24,318.37,PLN
2018-07-25,319.39,PLN
2018-07-26,322.23,PLN
2018-07-27,321.61,PLN
2018-07-30,323.78,PLN
2018-07-31,322.32,PLN
2018-08-01,322.95,PLN
2018-08-02,320.85,PLN
2018-08-03,321.46,PLN
2018-08-06,321.63,PLN
2018-08-07,321.84,PLN
2018-08-08,322.38,PLN
2018-08-09,323.34,PLN
2018-08-10,318.15,PLN
2018-08-13,318.57,PLN
2018-08-14,319.35,PLN
2018-08-16,319.25,PLN
2018-08-17,317.09,PLN
2018-08-20,318.00,PLN
2018-08-21,320.28,PLN
2018-08-22,320.63,PLN
2018-08-23,321.93,PLN
2018-08-24,321.42,PLN
2018-08-27,324.51,PLN
2018-08-28,325.10,PLN
2018-08-29,324.70,PLN
2018-08-30,323.17,PLN
2018-08-31,321.92,PLN
2018-09-03,321.87,PLN
2018-09-04,319.47,PLN
2018-09-05,318.05,PLN
2018-09-06,317.35,PLN
2018-09-07,315.05,PLN
2018-09-10,315.62,PLN
2018-09-11,315.02,PLN
2018-09-12,313.14,PLN
2018-09-13,314.59,PLN
2018-09-14,314.33,PLN
2018-09-17,313.16,PLN
2018-09-18,314.30,PLN
2018-09-19,315.71,PLN
2018-09-20,316.01,PLN
2018-09-21,315.83,PLN
2018-09-24,316.93,PLN
2018-09-25,317.59,PLN
2018-09-26,318.68,PLN
2018-09-27,319.26,PLN
2018-09-28,317.68,PLN
2018-10-01,317.39,PLN
2018-10-02,316.69,PLN
2018-10-03,317.82,PLN
2018-10-04,316.58,PLN
2018-10-05,315.85,PLN
2018-10-08,313.50,PLN
2018-10-09,314.64,PLN
2018-10-10,311.46,PLN
2018-10-11,308.93,PLN
2018-10-12,310.30,PLN
2018-10-15,309.73,PLN
2018-10-16,312.34,PLN
2018-10-17,311.43,PLN
2018-10-18,310.96,PLN
2018-10-19,311.29,PLN
2018-10-22,310.35,PLN
2018-10-23,307.66,PLN
2018-10-24,307.39,PLN
2018-10-25,307.38,PLN
2018-10-26,303.67,PLN
2018-10-29,304.74,PLN
2018-10-30,305.71,PLN
2018-10-31,307.86,PLN
2018-11-02,310.90,PLN
2018-11-05,313.01,PLN
2018-11-06,313.07,PLN
2018-11-07,315.52,PLN
2018-11-08,314.46,PLN
2018-11-09,312.28,PLN
2018-11-13,311.83,PLN
2018-11-14,312.27,PLN
2018-11-15,310.50,PLN
2018-11-16,307.83,PLN
2018-11-19,309.28,PLN
2018-11-20,307.38,PLN
2018-11-21,310.34,PLN
2018-11-22,311.13,PLN
2018-11-23,310.63,PLN
2018-11-26,309.66,PLN
2018-11-27,310.68,PLN
2018-11-28,312.86,PLN
2018-11-29,314.99,PLN
2018-11-30,314.12,PLN
2018-12-03,316.83,PLN
2018-12-04,317.39,PLN
2018-12-05,317.29,PLN
2018-12-06,313.56,PLN
2018-12-07,312.86,PLN
2018-12-10,311.04,PLN
2018-12-11,310.48,PLN
2018-12-12,312.99,PLN
2018-12-13,315.62,PLN
2018-12-14,315.10,PLN
2018-12-17,313.69,PLN
2018-12-18,314.84,PLN
2018-12-19,314.95,PLN
2018-12-20,313.05,PLN
2018-12-21,310.78,PLN
2018-12-27,310.54,PLN
2018-12-28,311.88,PLN
2019-01-02,313.22,PLN
2019-01-03,310.77,PLN
2019-01-04,313.01,PLN
2019-01-07,315.78,PLN
2019-01-08,315.53,PLN
2019-01-09,315.97,PLN
2019-01-10,315.77,PLN
2019-01-11,316.94,PLN
2019-01-14,316.32,PLN
2019-01-15,317.27,PLN
2019-01-16,318.45,PLN
2019-01-17,318.04,PLN
2019-01-18,318.92,PLN
2019-01-21,317.92,PLN
2019-01-22,317.61,PLN
2019-01-23,320.15,PLN
2019-01-24,319.95,PLN
2019-01-25,319.85,PLN
2019-01-28,318.43,PLN
2019-01-29,318.58,PLN
2019-01-30,317.64,PLN
2019-01-31,318.96,PLN
2019-02-01,319.30,PLN
2019-02-04,319.12,PLN
2019-02-05,320.29,PLN
2019-02-06,320.90,PLN
2019-02-07,318.40,PLN
2019-02-08,318.18,PLN
2019-02-11,318.04,PLN
2019-02-12,318.93,PLN
2019-02-13,317.37,PLN
2019-02-14,316.26,PLN
2019-02-15,317.45,PLN
2019-02-18,316.98,PLN
2019-02-19,316.77,PLN
2019-02-20,318.99,PLN
2019-02-21,317.69,PLN
2019-02-22,318.78,PLN
2019-02-25,319.20,PLN
2019-02-26,319.08,PLN
2019-02-27,317.23,PLN
2019-02-28,316.58,PLN
2019-03-01,316.94,PLN
2019-03-04,316.53,PLN
2019-03-05,316.04,PLN
2019-03-06,316.46,PLN
2019-03-07,315.49,PLN
2019-03-08,314.90,PLN
2019-03-11,315.09,PLN
2019-03-12,315.44,PLN
2019-03-13,316.30,PLN
2019-03-14,316.73,PLN
2019-03-15,318.46,PLN
2019-03-18,318.51,PLN
2019-03-19,318.72,PLN
2019-03-20,318.78,PLN
2019-03-21,318.87,PLN
2019-03-22,317.02,PLN
2019-03-25,316.24,PLN
2019-03-26,317.17,PLN
2019-03-27,316.41,PLN
2019-03-28,316.30,PLN
2019-03-29,316.82,PLN
2019-04-01,318.24,PLN
2019-04-02,320.14,PLN
2019-04-03,322.27,PLN
2019-04-04,321.22,PLN
2019-04-05,319.67,PLN
2019-04-08,319.72,PLN
2019-04-09,320.54,PLN
2019-04-10,321.70,PLN
2019-04-11,320.72,PLN
2019-04-12,320.22,PLN
2019-04-15,320.13,PLN
2019-04-16,320.46,PLN
2019-04-17,320.72,PLN
2019-04-18,319.85,PLN
2019-04-23,319.70,PLN
2019-04-24,319.78,PLN
2019-04-25,318.72,PLN
2019-04-26,319.79,PLN
2019-04-29,319.14,PLN
2019-04-30,317.30,PLN
2019-05-02,315.91,PLN
2019-05-06,314.50,PLN
2019-05-07,312.06,PLN
2019-05-08,311.37,PLN
2019-05-09,308.80,PLN
2019-05-10,309.61,PLN
2019-05-13,308.36,PLN
2019-05-14,308.22,PLN
2019-05-15,308.67,PLN
2019-05-16,309.75,PLN
2019-05-17,309.66,PLN
2019-05-20,309.11,PLN
2019-05-21,310.35,PLN
2019-05-22,311.51,PLN
2019-05-23,309.05,PLN
2019-05-24,310.01,PLN
2019-05-27,310.46,PLN
2019-05-28,311.19,PLN
2019-05-29,311.40,PLN
2019-05-30,312.91,PLN
2019-05-31,313.94,PLN
2019-06-03,314.12,PLN
2019-06-04,314.26,PLN
2019-06-05,314.24,PLN
2019-06-06,316.68,PLN
2019-06-07,318.40,PLN
2019-06-10,318.20,PLN
2019-06-11,319.44,PLN
2019-06-12,318.77,PLN
2019-06-13,320.09,PLN
2019-06-14,319.48,PLN
2019-06-17,318.79,PLN
2019-06-18,322.89,PLN
2019-06-19,321.94,PLN
2019-06-21,321.33,PLN
2019-06-24,322.72,PLN
2019-06-25,320.95,PLN
2019-06-26,321.39,PLN
2019-06-27,322.35,PLN
2019-06-28,321.80,PLN
2019-07-01,322.72,PLN
2019-07-02,323.49,PLN
2019-07-03,323.63,PLN
2019-07-04,324.19,PLN
2019-07-05,323.16,PLN
2019-07-08,323.33,PLN
2019-07-09,322.40,PLN
2019-07-10,322.23,PLN
2019-07-11,322.48,PLN
2019-07-12,322.52,PLN
2019-07-15,323.30,PLN
2019-07-16,322.97,PLN
2019-07-17,322.43,PLN
2019-07-18,323.15,PLN
2019-07-19,325.48,PLN
2019-07-22,325.50,PLN
2019-07-23,325.85,PLN
2019-07-24,326.48,PLN
2019-07-25,325.16,PLN
2019-07-26,324.96,PLN
2019-07-29,323.85,PLN
2019-07-30,323.48,PLN
2019-07-31,324.36,PLN
2019-08-01,322.29,PLN
2019-08-02,321.25,PLN
2019-08-05,318.63,PLN
2019-08-06,317.96,PLN
2019-08-07,317.41,PLN
2019-08-08,319.23,PLN
2019-08-09,317.32,PLN
2019-08-12,316.20,PLN
2019-08-13,318.66,PLN
2019-08-14,315.86,PLN
2019-08-16,315.07,PLN
2019-08-19,316.08,PLN
2019-08-20,316.95,PLN
2019-08-21,316.39,PLN
2019-08-22,316.55,PLN
2019-08-23,315.56,PLN
2019-08-26,315.66,PLN
2019-08-27,315.88,PLN
2019-08-28,314.12,PLN
2019-08-29,315.10,PLN
2019-08-30,319.34,PLN
2019-09-02,320.83,PLN
2019-09-03,319.32,PLN
2019-09-04,318.95,PLN
2019-09-05,318.14,PLN
2019-09-06,317.98,PLN
2019-09-09,319.75,PLN
2019-09-10,319.98,PLN
2019-09-11,320.81,PLN
2019-09-12,321.09,PLN
2019-09-13,321.26,PLN
2019-09-16,321.91,PLN
2019-09-17,320.21,PLN
2019-09-18,321.80,PLN
2019-09-19,320.86,PLN
2019-09-20,319.81,PLN
2019-09-23,318.44,PLN
2019-09-24,320.13,PLN
2019-09-25,318.81,PLN
2019-09-26,320.09,PLN
2019-09-27,320.89,PLN
2019-09-30,319.75,PLN
2019-10-01,318.67,PLN
2019-10-02,315.20,PLN
2019-10-03,315.46,PLN
2019-10-04,316.70,PLN
2019-10-07,316.24,PLN
2019-10-08,316.88,PLN
2019-10-09,317.10,PLN
2019-10-10,315.66,PLN
2019-10-11,316.96,PLN
2019-10-14,315.79,PLN
2019-10-15,315.36,PLN
2019-10-16,315.85,PLN
2019-10-17,316.44,PLN
2019-10-18,316.39,PLN
2019-10-21,317.39,PLN
2019-10-22,319.08,PLN
2019-10-23,319.45,PLN
2019-10-24,320.04,PLN
2019-10-25,318.83,PLN
2019-10-28,320.59,PLN
2019-10-29,321.82,PLN
2019-10-30,321.74,PLN
2019-10-31,320.47,PLN
2019-11-04,325.17,PLN
2019-11-05,325.35,PLN
2019-11-06,324.29,PLN
2019-11-07,324.61,PLN
2019-11-08,323.46,PLN
2019-11-12,322.49,PLN
2019-11-13,322.11,PLN
2019-11-14,321.46,PLN
2019-11-15,321.82,PLN
2019-11-18,322.29,PLN
2019-11-19,321.55,PLN
2019-11-20,320.55,PLN
2019-11-21,319.21,PLN
2019-11-22,319.84,PLN
2019-11-25,320.16,PLN
2019-11-26,319.96,PLN
2019-11-27,319.66,PLN
2019-11-28,319.63,PLN
2019-11-29,319.77,PLN
2019-12-02,317.97,PLN
2019-12-03,315.08,PLN
2019-12-04,315.24,PLN
2019-12-05,316.81,PLN
2019-12-06,315.67,PLN
2019-12-09,315.66,PLN
2019-12-10,315.20,PLN
2019-12-11,315.46,PLN
2019-12-12,318.28,PLN
2019-12-13,319.17,PLN
2019-12-16,319.31,PLN
2019-12-17,319.85,PLN
2019-12-18,320.03,PLN
2019-12-19,320.68,PLN
2019-12-20,320.69,PLN
2019-12-23,321.41,PLN
2019-12-27,322.45,PLN
2019-12-30,322.23,PLN
2020-01-02,324.98,PLN
2020-01-03,323.42,PLN
2020-01-07,322.27,PLN
2020-01-08,320.89,PLN
2020-01-09,323.61,PLN
2020-01-10,324.59,PLN
2020-01-13,326.11,PLN
2020-01-14,325.39,PLN
2020-01-15,324.43,PLN
2020-01-16,325.31,PLN
2020-01-17,325.55,PLN
2020-01-20,326.50,PLN
2020-01-21,325.43,PLN
2020-01-22,324.87,PLN
2020-01-23,324.32,PLN
2020-01-24,324.76,PLN
2020-01-27,320.77,PLN
2020-01-28,321.71,PLN
2020-01-29,322.09,PLN
2020-01-30,321.15,PLN
2020-01-31,320.61,PLN
2020-02-03,321.15,PLN
2020-02-04,323.50,PLN
2020-02-05,324.34,PLN
2020-02-06,324.01,PLN
2020-02-07,323.85,PLN
2020-02-10,323.40,PLN
2020-02-11,324.36,PLN
2020-02-12,325.12,PLN
2020-02-13,324.70,PLN
2020-02-14,325.10,PLN
2020-02-17,326.15,PLN
2020-02-18,326.38,PLN
2020-02-19,327.92,PLN
2020-02-20,326.81,PLN
2020-02-21,326.09,PLN
2020-02-24,319.76,PLN
2020-02-25,316.41,PLN
2020-02-26,316.13,PLN
2020-02-27,310.12,PLN
2020-02-28,303.85,PLN
2020-03-02,307.64,PLN
2020-03-03,312.42,PLN
2020-03-04,311.72,PLN
2020-03-05,309.73,PLN
2020-03-06,306.01,PLN
2020-03-09,294.08,PLN
2020-03-10,291.85,PLN
2020-03-11,284.21,PLN
2020-03-12,264.59,PLN
2020-03-13,269.13,PLN
2020-03-16,265.71,PLN
2020-03-17,275.20,PLN
2020-03-18,272.42,PLN
2020-03-19,277.35,PLN
2020-03-20,277.35,PLN
2020-03-23,270.96,PLN
2020-03-24,277.26,PLN
2020-03-25,277.62,PLN
2020-03-26,281.26,PLN
2020-03-27,278.97,PLN
2020-03-30,279.79,PLN
2020-03-31,282.85,PLN
2020-04-01,280.72,PLN
2020-04-02,281.41,PLN
2020-04-03,282.98,PLN
2020-04-06,287.91,PLN
2020-04-07,287.06,PLN
2020-04-08,288.04,PLN
2020-04-09,291.17,PLN
2020-04-14,295.86,PLN
2020-04-15,291.47,PLN
2020-04-16,292.97,PLN
2020-04-17,296.03,PLN
2020-04-20,296.84,PLN
2020-04-21,292.45,PLN
2020-04-22,295.88,PLN
2020-04-23,298.05,PLN
2020-04-24,296.35,PLN
2020-04-27,297.40,PLN
2020-04-28,297.05,PLN
2020-04-29,300.66,PLN
2020-04-30,300.96,PLN
2020-05-04,297.64,PLN
2020-05-05,298.49,PLN
2020-05-06,297.03,PLN
2020-05-07,298.53,PLN
2020-05-08,299.81,PLN
2020-05-11,298.67,PLN
2020-05-12,301.24,PLN
2020-05-13,299.85,PLN
2020-05-14,296.32,PLN
2020-05-15,296.66,PLN
2020-05-18,302.82,PLN
2020-05-19,302.61,PLN
2020-05-20,304.15,PLN
2020-05-21,302.74,PLN
2020-05-22,302.71,PLN
2020-05-25,304.90,PLN
2020-05-26,307.88,PLN
2020-05-27,306.43,PLN
2020-05-28,306.60,PLN
2020-05-29,306.51,PLN
2020-06-01,307.61,PLN
2020-06-02,307.67,PLN
2020-06-03,310.43,PLN
2020-06-04,311.64,PLN
2020-06-05,315.54,PLN
2020-06-08,315.60,PLN
2020-06-09,314.78,PLN
2020-06-10,314.56,PLN
2020-06-12,310.06,PLN
2020-06-15,306.63,PLN
2020-06-16,310.85,PLN
2020-06-17,311.82,PLN
2020-06-18,311.91,PLN
2020-06-19,312.78,PLN
2020-06-22,313.26,PLN
2020-06-23,315.37,PLN
2020-06-24,312.56,PLN
2020-06-25,313.47,PLN
2020-06-26,311.27,PLN
2020-06-29,311.79,PLN
2020-06-30,310.51,PLN
2020-07-01,312.33,PLN
2020-07-02,316.03,PLN
2020-07-03,316.33,PLN
2020-07-06,318.86,PLN
2020-07-07,316.75,PLN
2020-07-08,316.61,PLN
2020-07-09,315.73,PLN
2020-07-10,316.45,PLN
2020-07-13,317.28,PLN
2020-07-14,315.54,PLN
2020-07-15,317.14,PLN
2020-07-16,318.12,PLN
2020-07-17,318.47,PLN
2020-07-20,321.76,PLN
2020-07-21,322.48,PLN
2020-07-22,321.55,PLN
2020-07-23,320.62,PLN
2020-07-24,319.92,PLN
2020-07-27,322.83,PLN
2020-07-28,321.78,PLN
2020-07-29,322.09,PLN
2020-07-30,315.02,PLN
2020-07-31,316.87,PLN
2020-08-03,320.83,PLN
2020-08-04,320.50,PLN
2020-08-05,322.51,PLN
2020-08-06,321.64,PLN
2020-08-07,321.50,PLN
2020-08-10,322.14,PLN
2020-08-11,322.75,PLN
2020-08-12,323.10,PLN
2020-08-13,323.85,PLN
2020-08-14,323.42,PLN
2020-08-17,324.41,PLN
2020-08-18,323.92,PLN
2020-08-19,323.12,PLN
2020-08-20,321.74,PLN
2020-08-21,321.74,PLN
2020-08-24,323.79,PLN
2020-08-25,321.98,PLN
2020-08-26,323.93,PLN
2020-08-27,323.63,PLN
2020-08-28,322.74,PLN
2020-08-31,321.04,PLN
2020-09-01,318.95,PLN
2020-09-02,320.80,PLN
2020-09-03,319.17,PLN
2020-09-04,318.39,PLN
2020-09-07,319.14,PLN
2020-09-08,314.55,PLN
2020-09-09,319.07,PLN
2020-09-10,317.76,PLN
2020-09-11,317.96,PLN
2020-09-14,317.18,PLN
2020-09-15,316.28,PLN
2020-09-16,315.99,PLN
2020-09-17,316.35,PLN
2020-09-18,316.38,PLN
2020-09-21,311.66,PLN
2020-09-22,313.37,PLN
2020-09-23,311.94,PLN
2020-09-24,311.72,PLN
2020-09-25,313.66,PLN
2020-09-28,317.83,PLN
2020-09-29,318.16,PLN
2020-09-30,317.37,PLN
2020-10-01,316.68,PLN
2020-10-02,317.13,PLN
2020-10-05,320.40,PLN
2020-10-06,319.46,PLN
2020-10-07,320.20,PLN
2020-10-08,320.23,PLN
2020-10-09,320.36,PLN
2020-10-12,321.42,PLN
2020-10-13,321.18,PLN
2020-10-14,322.09,PLN
2020-10-15,319.52,PLN
2020-10-16,323.07,PLN
2020-10-19,322.27,PLN
2020-10-20,323.30,PLN
2020-10-21,321.98,PLN
2020-10-22,321.79,PLN
2020-10-23,320.85,PLN
2020-10-26,318.72,PLN
2020-10-27,318.29,PLN
2020-10-28,310.64,PLN
2020-10-29,310.28,PLN
2020-10-30,308.24,PLN
2020-11-02,312.49,PLN
2020-11-03,317.59,PLN
2020-11-04,319.19,PLN
2020-11-05,323.74,PLN
2020-11-06,327.15,PLN
2020-11-09,329.90,PLN
2020-11-10,330.36,PLN
2020-11-12,330.27,PLN
2020-11-13,329.05,PLN
2020-11-16,333.18,PLN
2020-11-17,331.90,PLN
2020-11-18,333.36,PLN
2020-11-19,332.02,PLN
2020-11-20,334.93,PLN
2020-11-23,335.59,PLN
2020-11-24,337.56,PLN
2020-11-25,337.25,PLN
2020-11-26,336.77,PLN
2020-11-27,337.85,PLN
2020-11-30,335.39,PLN
2020-12-01,337.24,PLN
2020-12-02,339.90,PLN
2020-12-03,339.88,PLN
2020-12-04,344.15,PLN
2020-12-07,344.83,PLN
2020-12-08,345.46,PLN
2020-12-09,345.93,PLN
2020-12-10,344.13,PLN
2020-12-11,341.90,PLN
2020-12-14,340.90,PLN
2020-12-15,342.68,PLN
2020-12-16,345.80,PLN
2020-12-17,345.73,PLN
2020-12-18,344.96,PLN
2020-12-21,341.88,PLN
2020-12-22,344.32,PLN
2020-12-23,346.69,PLN
2020-12-28,350.58,PLN
2020-12-29,352.82,PLN
2020-12-30,351.43,PLN
2021-01-04,355.31,PLN
2021-01-05,355.55,PLN
2021-01-07,361.25,PLN
2021-01-08,361.80,PLN
2021-01-11,360.68,PLN
2021-01-12,359.08,PLN
2021-01-13,357.51,PLN
2021-01-14,359.39,PLN
2021-01-15,356.14,PLN
2021-01-18,358.43,PLN
2021-01-19,357.02,PLN
2021-01-20,357.64,PLN
2021-01-21,355.26,PLN
2021-01-22,355.02,PLN
2021-01-25,353.18,PLN
2021-01-26,355.04,PLN
2021-01-27,351.25,PLN
2021-01-28,354.82,PLN
2021-01-29,352.48,PLN
2021-02-01,353.91,PLN
2021-02-02,353.33,PLN
2021-02-03,353.30,PLN
2021-02-04,353.36,PLN
2021-02-05,356.13,PLN
2021-02-08,356.12,PLN
2021-02-09,355.29,PLN
2021-02-10,354.11,PLN
2021-02-11,357.24,PLN
2021-02-12,356.13,PLN
2021-02-15,358.84,PLN
2021-02-16,361.42,PLN
2021-02-17,359.38,PLN
2021-02-18,357.34,PLN
2021-02-19,357.95,PLN
2021-02-22,356.24,PLN
2021-02-23,352.87,PLN
2021-02-24,355.09,PLN
2021-02-25,355.85,PLN
2021-02-26,352.75,PLN
2021-03-01,356.84,PLN
2021-03-02,357.37,PLN
2021-03-03,356.31,PLN
2021-03-04,355.73,PLN
2021-03-05,354.99,PLN
2021-03-08,357.03,PLN
2021-03-09,359.04,PLN
2021-03-10,360.26,PLN
2021-03-11,360.39,PLN
2021-03-12,361.33,PLN
2021-03-15,361.34,PLN
2021-03-16,360.47,PLN
2021-03-17,357.69,PLN
2021-03-18,359.60,PLN
2021-03-19,356.98,PLN
2021-03-22,357.16,PLN
2021-03-23,355.91,PLN
2021-03-24,355.12,PLN
2021-03-25,353.24,PLN
2021-03-26,357.02,PLN
