Data,Wartość dla NN Stabilnego Wzrostu (A),Waluta
2000-12-06,100.00,PLN
2000-12-07,100.05,PLN
2000-12-08,100.13,PLN
2000-12-11,100.41,PLN
2000-12-12,100.90,PLN
2000-12-13,101.03,PLN
2000-12-14,101.22,PLN
2000-12-15,101.40,PLN
2000-12-18,101.62,PLN
2000-12-19,102.32,PLN
2000-12-20,102.13,PLN
2000-12-21,102.06,PLN
2000-12-22,102.63,PLN
2000-12-27,102.70,PLN
2000-12-28,102.68,PLN
2000-12-29,102.89,PLN
2001-01-02,103.53,PLN
2001-01-03,103.58,PLN
2001-01-04,104.12,PLN
2001-01-05,104.07,PLN
2001-01-08,103.88,PLN
2001-01-09,103.93,PLN
2001-01-10,103.50,PLN
2001-01-11,103.48,PLN
2001-01-12,103.64,PLN
2001-01-15,103.67,PLN
2001-01-16,103.66,PLN
2001-01-17,104.02,PLN
2001-01-18,104.16,PLN
2001-01-19,104.02,PLN
2001-01-22,103.55,PLN
2001-01-23,103.66,PLN
2001-01-24,103.42,PLN
2001-01-25,103.37,PLN
2001-01-26,103.57,PLN
2001-01-29,103.97,PLN
2001-01-30,103.89,PLN
2001-01-31,104.59,PLN
2001-02-01,104.82,PLN
2001-02-02,104.95,PLN
2001-02-05,104.20,PLN
2001-02-06,104.44,PLN
2001-02-07,103.29,PLN
2001-02-08,103.58,PLN
2001-02-09,103.86,PLN
2001-02-12,103.93,PLN
2001-02-13,104.30,PLN
2001-02-14,103.94,PLN
2001-02-15,104.51,PLN
2001-02-16,103.64,PLN
2001-02-19,103.70,PLN
2001-02-20,103.10,PLN
2001-02-21,102.71,PLN
2001-02-22,102.18,PLN
2001-02-23,102.46,PLN
2001-02-26,102.88,PLN
2001-02-27,102.44,PLN
2001-02-28,102.30,PLN
2001-03-01,101.32,PLN
2001-03-02,101.40,PLN
2001-03-05,101.89,PLN
2001-03-06,101.79,PLN
2001-03-07,101.13,PLN
2001-03-08,101.13,PLN
2001-03-09,100.36,PLN
2001-03-12,99.17,PLN
2001-03-13,98.97,PLN
2001-03-14,98.31,PLN
2001-03-15,99.15,PLN
2001-03-16,98.96,PLN
2001-03-19,99.10,PLN
2001-03-20,99.51,PLN
2001-03-21,99.84,PLN
2001-03-22,99.63,PLN
2001-03-23,100.13,PLN
2001-03-26,100.10,PLN
2001-03-27,100.00,PLN
2001-03-28,100.25,PLN
2001-03-29,100.06,PLN
2001-03-30,100.32,PLN
2001-04-02,100.14,PLN
2001-04-03,99.84,PLN
2001-04-04,99.61,PLN
2001-04-05,99.96,PLN
2001-04-06,100.28,PLN
2001-04-09,100.57,PLN
2001-04-10,100.95,PLN
2001-04-11,101.44,PLN
2001-04-12,101.32,PLN
2001-04-17,101.05,PLN
2001-04-18,101.83,PLN
2001-04-19,102.07,PLN
2001-04-20,102.17,PLN
2001-04-23,101.89,PLN
2001-04-24,101.18,PLN
2001-04-25,101.24,PLN
2001-04-26,101.44,PLN
2001-04-27,101.39,PLN
2001-04-30,101.44,PLN
2001-05-02,101.43,PLN
2001-05-04,101.21,PLN
2001-05-07,101.08,PLN
2001-05-08,100.85,PLN
2001-05-09,100.39,PLN
2001-05-10,100.83,PLN
2001-05-11,100.80,PLN
2001-05-14,101.04,PLN
2001-05-15,100.62,PLN
2001-05-16,99.86,PLN
2001-05-17,100.06,PLN
2001-05-18,100.29,PLN
2001-05-21,101.06,PLN
2001-05-22,101.45,PLN
2001-05-23,101.45,PLN
2001-05-24,101.34,PLN
2001-05-25,101.29,PLN
2001-05-28,101.41,PLN
2001-05-29,101.33,PLN
2001-05-30,101.18,PLN
2001-05-31,101.59,PLN
2001-06-01,101.65,PLN
2001-06-04,101.37,PLN
2001-06-05,101.65,PLN
2001-06-06,101.38,PLN
2001-06-07,100.93,PLN
2001-06-08,100.40,PLN
2001-06-11,100.03,PLN
2001-06-12,100.06,PLN
2001-06-13,100.15,PLN
2001-06-15,99.66,PLN
2001-06-18,99.37,PLN
2001-06-19,99.37,PLN
2001-06-20,98.69,PLN
2001-06-21,99.11,PLN
2001-06-22,99.18,PLN
2001-06-25,99.73,PLN
2001-06-26,99.23,PLN
2001-06-27,99.31,PLN
2001-06-28,99.36,PLN
2001-06-29,98.95,PLN
2001-07-02,98.81,PLN
2001-07-03,98.49,PLN
2001-07-04,98.54,PLN
2001-07-05,98.41,PLN
2001-07-06,98.64,PLN
2001-07-09,98.38,PLN
2001-07-10,97.69,PLN
2001-07-11,97.60,PLN
2001-07-12,98.22,PLN
2001-07-13,98.21,PLN
2001-07-16,98.68,PLN
2001-07-17,98.48,PLN
2001-07-18,98.91,PLN
2001-07-19,98.91,PLN
2001-07-20,98.22,PLN
2001-07-23,98.23,PLN
2001-07-24,97.99,PLN
2001-07-25,97.95,PLN
2001-07-26,98.49,PLN
2001-07-27,98.92,PLN
2001-07-30,99.06,PLN
2001-07-31,98.69,PLN
2001-08-01,98.79,PLN
2001-08-02,98.98,PLN
2001-08-03,98.90,PLN
2001-08-06,98.93,PLN
2001-08-07,98.70,PLN
2001-08-08,98.38,PLN
2001-08-09,97.96,PLN
2001-08-10,97.98,PLN
2001-08-13,97.65,PLN
2001-08-14,97.84,PLN
2001-08-16,97.20,PLN
2001-08-17,96.61,PLN
2001-08-20,97.19,PLN
2001-08-21,97.53,PLN
2001-08-22,97.82,PLN
2001-08-23,97.85,PLN
2001-08-24,98.47,PLN
2001-08-27,98.33,PLN
2001-08-28,98.34,PLN
2001-08-29,98.52,PLN
2001-08-30,98.77,PLN
2001-08-31,99.11,PLN
2001-09-03,99.35,PLN
2001-09-04,99.37,PLN
2001-09-05,99.68,PLN
2001-09-06,100.02,PLN
2001-09-07,99.64,PLN
2001-09-10,99.36,PLN
2001-09-11,99.21,PLN
2001-09-12,99.10,PLN
2001-09-13,99.17,PLN
2001-09-14,98.51,PLN
2001-09-17,98.23,PLN
2001-09-18,98.26,PLN
2001-09-19,98.80,PLN
2001-09-20,98.69,PLN
2001-09-21,98.35,PLN
2001-09-24,98.05,PLN
2001-09-25,98.34,PLN
2001-09-26,98.53,PLN
2001-09-27,98.47,PLN
2001-09-28,98.71,PLN
2001-10-01,98.63,PLN
2001-10-02,98.77,PLN
2001-10-03,98.52,PLN
2001-10-04,99.06,PLN
2001-10-05,99.10,PLN
2001-10-08,99.28,PLN
2001-10-09,100.24,PLN
2001-10-10,101.82,PLN
2001-10-11,102.72,PLN
2001-10-12,102.72,PLN
2001-10-15,102.40,PLN
2001-10-16,103.90,PLN
2001-10-17,103.84,PLN
2001-10-18,103.51,PLN
2001-10-19,103.53,PLN
2001-10-22,104.40,PLN
2001-10-23,104.28,PLN
2001-10-24,104.81,PLN
2001-10-25,105.09,PLN
2001-10-26,106.54,PLN
2001-10-29,106.59,PLN
2001-10-30,105.85,PLN
2001-10-31,106.00,PLN
2001-11-02,106.10,PLN
2001-11-05,106.15,PLN
2001-11-06,106.32,PLN
2001-11-07,106.15,PLN
2001-11-08,106.95,PLN
2001-11-09,107.04,PLN
2001-11-12,106.84,PLN
2001-11-13,107.96,PLN
2001-11-14,108.83,PLN
2001-11-15,108.63,PLN
2001-11-16,108.53,PLN
2001-11-19,108.62,PLN
2001-11-20,108.47,PLN
2001-11-21,107.79,PLN
2001-11-22,107.99,PLN
2001-11-23,108.06,PLN
2001-11-26,108.07,PLN
2001-11-27,108.23,PLN
2001-11-28,108.22,PLN
2001-11-29,107.97,PLN
2001-11-30,107.76,PLN
2001-12-03,107.82,PLN
2001-12-04,108.44,PLN
2001-12-05,108.58,PLN
2001-12-06,108.73,PLN
2001-12-07,108.75,PLN
2001-12-10,108.19,PLN
2001-12-11,107.95,PLN
2001-12-12,108.00,PLN
2001-12-13,107.35,PLN
2001-12-14,107.15,PLN
2001-12-17,107.40,PLN
2001-12-18,108.51,PLN
2001-12-19,108.49,PLN
2001-12-20,108.41,PLN
2001-12-21,108.25,PLN
2001-12-27,108.47,PLN
2001-12-28,108.76,PLN
2001-12-31,108.93,PLN
2002-01-02,108.94,PLN
2002-01-03,109.12,PLN
2002-01-04,110.81,PLN
2002-01-07,112.02,PLN
2002-01-08,112.88,PLN
2002-01-09,112.94,PLN
2002-01-10,114.37,PLN
2002-01-11,114.04,PLN
2002-01-14,114.38,PLN
2002-01-15,113.97,PLN
2002-01-16,114.38,PLN
2002-01-17,114.83,PLN
2002-01-18,115.70,PLN
2002-01-21,115.62,PLN
2002-01-22,115.59,PLN
2002-01-23,116.79,PLN
2002-01-24,116.75,PLN
2002-01-25,116.84,PLN
2002-01-28,117.10,PLN
2002-01-29,116.23,PLN
2002-01-30,116.38,PLN
2002-01-31,115.85,PLN
2002-02-01,116.40,PLN
2002-02-04,116.00,PLN
2002-02-05,115.58,PLN
2002-02-06,115.11,PLN
2002-02-07,115.08,PLN
2002-02-08,114.50,PLN
2002-02-11,114.86,PLN
2002-02-12,114.89,PLN
2002-02-13,114.68,PLN
2002-02-14,115.04,PLN
2002-02-15,115.05,PLN
2002-02-18,115.31,PLN
2002-02-19,115.31,PLN
2002-02-20,115.14,PLN
2002-02-21,115.26,PLN
2002-02-22,115.07,PLN
2002-02-25,114.98,PLN
2002-02-26,115.45,PLN
2002-02-27,115.76,PLN
2002-02-28,115.81,PLN
2002-03-01,116.06,PLN
2002-03-04,116.52,PLN
2002-03-05,116.97,PLN
2002-03-06,116.85,PLN
2002-03-07,116.68,PLN
2002-03-08,116.90,PLN
2002-03-11,116.96,PLN
2002-03-12,116.68,PLN
2002-03-13,116.28,PLN
2002-03-14,116.58,PLN
2002-03-15,116.87,PLN
2002-03-18,116.92,PLN
2002-03-19,116.62,PLN
2002-03-20,116.43,PLN
2002-03-21,116.74,PLN
2002-03-22,116.96,PLN
2002-03-25,117.49,PLN
2002-03-26,116.91,PLN
2002-03-27,116.85,PLN
2002-03-28,117.15,PLN
2002-04-02,117.12,PLN
2002-04-03,116.81,PLN
2002-04-04,116.62,PLN
2002-04-05,116.63,PLN
2002-04-08,117.23,PLN
2002-04-09,117.29,PLN
2002-04-10,117.83,PLN
2002-04-11,117.96,PLN
2002-04-12,117.92,PLN
2002-04-15,117.96,PLN
2002-04-16,118.34,PLN
2002-04-17,118.95,PLN
2002-04-18,119.50,PLN
2002-04-19,118.66,PLN
2002-04-22,118.44,PLN
2002-04-23,118.62,PLN
2002-04-24,118.70,PLN
2002-04-25,118.55,PLN
2002-04-26,118.65,PLN
2002-04-29,118.93,PLN
2002-04-30,119.23,PLN
2002-05-02,119.23,PLN
2002-05-06,118.98,PLN
2002-05-07,118.89,PLN
2002-05-08,118.64,PLN
2002-05-09,118.90,PLN
2002-05-10,119.21,PLN
2002-05-13,118.85,PLN
2002-05-14,118.98,PLN
2002-05-15,119.13,PLN
2002-05-16,119.18,PLN
2002-05-17,120.25,PLN
2002-05-20,120.75,PLN
2002-05-21,120.62,PLN
2002-05-22,120.93,PLN
2002-05-23,120.76,PLN
2002-05-24,120.63,PLN
2002-05-27,120.87,PLN
2002-05-28,121.23,PLN
2002-05-29,121.06,PLN
2002-05-31,121.38,PLN
2002-06-03,121.46,PLN
2002-06-04,121.85,PLN
2002-06-05,121.71,PLN
2002-06-06,121.90,PLN
2002-06-07,121.94,PLN
2002-06-10,121.70,PLN
2002-06-11,121.67,PLN
2002-06-12,121.68,PLN
2002-06-13,121.82,PLN
2002-06-14,121.70,PLN
2002-06-17,121.23,PLN
2002-06-18,121.16,PLN
2002-06-19,120.93,PLN
2002-06-20,120.76,PLN
2002-06-21,120.81,PLN
2002-06-24,121.11,PLN
2002-06-25,120.43,PLN
2002-06-26,119.90,PLN
2002-06-27,119.45,PLN
2002-06-28,119.67,PLN
2002-07-01,119.53,PLN
2002-07-02,119.28,PLN
2002-07-03,118.85,PLN
2002-07-04,118.39,PLN
2002-07-05,118.00,PLN
2002-07-08,118.61,PLN
2002-07-09,118.61,PLN
2002-07-10,118.73,PLN
2002-07-11,118.47,PLN
2002-07-12,117.89,PLN
2002-07-15,118.14,PLN
2002-07-16,117.87,PLN
2002-07-17,117.83,PLN
2002-07-18,118.63,PLN
2002-07-19,117.83,PLN
2002-07-22,117.21,PLN
2002-07-23,116.36,PLN
2002-07-24,116.58,PLN
2002-07-25,115.63,PLN
2002-07-26,115.01,PLN
2002-07-29,115.84,PLN
2002-07-30,115.57,PLN
2002-07-31,115.97,PLN
2002-08-01,116.34,PLN
2002-08-02,117.01,PLN
2002-08-05,116.90,PLN
2002-08-06,116.78,PLN
2002-08-07,116.90,PLN
2002-08-08,116.67,PLN
2002-08-09,116.71,PLN
2002-08-12,116.84,PLN
2002-08-13,116.70,PLN
2002-08-14,117.61,PLN
2002-08-16,117.32,PLN
2002-08-19,117.40,PLN
2002-08-20,117.47,PLN
2002-08-21,117.34,PLN
2002-08-22,118.59,PLN
2002-08-23,118.60,PLN
2002-08-26,118.86,PLN
2002-08-27,119.02,PLN
2002-08-28,119.90,PLN
2002-08-29,119.39,PLN
2002-08-30,119.22,PLN
2002-09-02,119.65,PLN
2002-09-03,119.77,PLN
2002-09-04,118.80,PLN
2002-09-05,118.51,PLN
2002-09-06,118.39,PLN
2002-09-09,119.08,PLN
2002-09-10,119.33,PLN
2002-09-11,119.77,PLN
2002-09-12,120.20,PLN
2002-09-13,119.58,PLN
2002-09-16,119.40,PLN
2002-09-17,119.69,PLN
2002-09-18,119.89,PLN
2002-09-19,119.38,PLN
2002-09-20,119.43,PLN
2002-09-23,119.73,PLN
2002-09-24,119.54,PLN
2002-09-25,118.79,PLN
2002-09-26,119.27,PLN
2002-09-27,119.28,PLN
2002-09-30,119.35,PLN
2002-10-01,118.93,PLN
2002-10-02,118.89,PLN
2002-10-03,119.04,PLN
2002-10-04,119.18,PLN
2002-10-07,119.08,PLN
2002-10-08,118.82,PLN
2002-10-09,118.98,PLN
2002-10-10,119.23,PLN
2002-10-11,119.74,PLN
2002-10-14,120.47,PLN
2002-10-15,120.63,PLN
2002-10-16,121.24,PLN
2002-10-17,121.23,PLN
2002-10-18,121.21,PLN
2002-10-21,122.01,PLN
2002-10-22,122.35,PLN
2002-10-23,122.70,PLN
2002-10-24,122.78,PLN
2002-10-25,122.94,PLN
2002-10-28,122.97,PLN
2002-10-29,123.96,PLN
2002-10-30,124.19,PLN
2002-10-31,124.03,PLN
2002-11-04,124.22,PLN
2002-11-05,124.40,PLN
2002-11-06,123.86,PLN
2002-11-07,123.49,PLN
2002-11-08,123.41,PLN
2002-11-12,123.53,PLN
2002-11-13,123.70,PLN
2002-11-14,123.75,PLN
2002-11-15,124.21,PLN
2002-11-18,124.02,PLN
2002-11-19,124.36,PLN
2002-11-20,124.66,PLN
2002-11-21,124.70,PLN
2002-11-22,125.50,PLN
2002-11-25,125.78,PLN
2002-11-26,126.51,PLN
2002-11-27,126.17,PLN
2002-11-28,126.31,PLN
2002-11-29,126.09,PLN
2002-12-02,125.92,PLN
2002-12-03,126.71,PLN
2002-12-04,126.91,PLN
2002-12-05,126.70,PLN
2002-12-06,127.00,PLN
2002-12-09,126.83,PLN
2002-12-10,126.94,PLN
2002-12-11,126.31,PLN
2002-12-12,126.03,PLN
2002-12-13,126.48,PLN
2002-12-16,126.47,PLN
2002-12-17,126.72,PLN
2002-12-18,126.47,PLN
2002-12-19,125.52,PLN
2002-12-20,125.48,PLN
2002-12-23,125.57,PLN
2002-12-27,126.18,PLN
2002-12-30,126.55,PLN
2002-12-31,126.60,PLN
2003-01-02,126.59,PLN
2003-01-03,126.55,PLN
2003-01-06,127.52,PLN
2003-01-07,127.73,PLN
2003-01-08,127.95,PLN
2003-01-09,127.64,PLN
