Data,Wartość dla NN Obligacji (A),Waluta
2010-04-15,216.90,PLN
2010-04-16,217.07,PLN
2010-04-19,216.73,PLN
2010-04-20,216.89,PLN
2010-04-21,217.15,PLN
2010-04-22,216.94,PLN
2010-04-23,216.95,PLN
2010-04-26,217.13,PLN
2010-04-27,216.67,PLN
2010-04-28,215.95,PLN
2010-04-29,216.40,PLN
2010-04-30,216.88,PLN
2010-05-04,215.93,PLN
2010-05-05,215.04,PLN
2010-05-06,215.00,PLN
2010-05-07,214.97,PLN
2010-05-10,216.16,PLN
2010-05-11,216.82,PLN
2010-05-12,216.75,PLN
2010-05-13,216.77,PLN
2010-05-14,216.37,PLN
2010-05-17,216.62,PLN
2010-05-18,216.66,PLN
2010-05-19,216.71,PLN
2010-05-20,216.20,PLN
2010-05-21,215.77,PLN
2010-05-24,216.21,PLN
2010-05-25,215.08,PLN
2010-05-26,215.45,PLN
2010-05-27,216.05,PLN
2010-05-28,216.31,PLN
2010-05-31,216.20,PLN
2010-06-01,215.90,PLN
2010-06-02,216.26,PLN
2010-06-04,215.93,PLN
2010-06-07,215.93,PLN
2010-06-08,215.84,PLN
2010-06-09,216.03,PLN
2010-06-10,216.22,PLN
2010-06-11,216.06,PLN
2010-06-14,216.61,PLN
2010-06-15,216.59,PLN
2010-06-16,216.35,PLN
2010-06-17,216.36,PLN
2010-06-18,216.00,PLN
2010-06-21,215.90,PLN
2010-06-22,215.78,PLN
2010-06-23,215.20,PLN
2010-06-24,215.16,PLN
2010-06-25,214.99,PLN
2010-06-28,215.26,PLN
2010-06-29,215.31,PLN
2010-06-30,215.71,PLN
2010-07-01,215.84,PLN
2010-07-02,216.23,PLN
2010-07-05,216.53,PLN
2010-07-06,216.71,PLN
2010-07-07,217.03,PLN
2010-07-08,217.20,PLN
2010-07-09,216.77,PLN
2010-07-12,217.04,PLN
2010-07-13,216.66,PLN
2010-07-14,216.26,PLN
2010-07-15,216.47,PLN
2010-07-16,216.60,PLN
2010-07-19,216.31,PLN
2010-07-20,216.43,PLN
2010-07-21,216.48,PLN
2010-07-22,216.77,PLN
2010-07-23,216.96,PLN
2010-07-26,217.10,PLN
2010-07-27,217.45,PLN
2010-07-28,217.23,PLN
2010-07-29,217.32,PLN
2010-07-30,217.07,PLN
2010-08-02,217.04,PLN
2010-08-03,216.86,PLN
2010-08-04,217.13,PLN
2010-08-05,217.27,PLN
2010-08-06,217.19,PLN
2010-08-09,217.19,PLN
2010-08-10,217.30,PLN
2010-08-11,217.40,PLN
2010-08-12,217.35,PLN
2010-08-13,217.59,PLN
2010-08-16,218.01,PLN
2010-08-17,218.79,PLN
2010-08-18,219.17,PLN
2010-08-19,219.35,PLN
2010-08-20,220.97,PLN
2010-08-23,220.35,PLN
2010-08-24,220.28,PLN
2010-08-25,220.46,PLN
2010-08-26,220.27,PLN
2010-08-27,220.09,PLN
2010-08-30,220.09,PLN
2010-08-31,219.82,PLN
2010-09-01,219.76,PLN
2010-09-02,219.52,PLN
2010-09-03,219.16,PLN
2010-09-06,219.00,PLN
2010-09-07,219.56,PLN
2010-09-08,219.84,PLN
2010-09-09,219.82,PLN
2010-09-10,220.03,PLN
2010-09-13,219.87,PLN
2010-09-14,220.19,PLN
2010-09-15,220.39,PLN
2010-09-16,220.59,PLN
2010-09-17,220.50,PLN
2010-09-20,220.40,PLN
2010-09-21,220.34,PLN
2010-09-22,220.53,PLN
2010-09-23,220.49,PLN
2010-09-24,220.47,PLN
2010-09-27,220.42,PLN
2010-09-28,220.54,PLN
2010-09-29,220.80,PLN
2010-09-30,220.97,PLN
2010-10-01,221.11,PLN
2010-10-04,221.10,PLN
2010-10-05,220.91,PLN
2010-10-06,221.40,PLN
2010-10-07,221.31,PLN
2010-10-08,221.36,PLN
2010-10-11,221.40,PLN
2010-10-12,221.33,PLN
2010-10-13,220.95,PLN
2010-10-14,220.86,PLN
2010-10-15,220.63,PLN
2010-10-18,220.31,PLN
2010-10-19,220.26,PLN
2010-10-20,220.45,PLN
2010-10-21,220.73,PLN
2010-10-22,220.50,PLN
2010-10-25,220.80,PLN
2010-10-26,220.11,PLN
2010-10-27,220.34,PLN
2010-10-28,220.45,PLN
2010-10-29,220.45,PLN
2010-11-02,220.33,PLN
2010-11-03,220.31,PLN
2010-11-04,220.41,PLN
2010-11-05,220.44,PLN
2010-11-08,220.60,PLN
2010-11-09,220.58,PLN
2010-11-10,220.39,PLN
2010-11-12,220.16,PLN
2010-11-15,220.07,PLN
2010-11-16,220.29,PLN
2010-11-17,219.97,PLN
2010-11-18,219.67,PLN
2010-11-19,219.45,PLN
2010-11-22,219.93,PLN
2010-11-23,219.78,PLN
2010-11-24,219.25,PLN
2010-11-25,218.48,PLN
2010-11-26,218.14,PLN
2010-11-29,218.04,PLN
2010-11-30,218.77,PLN
2010-12-01,219.00,PLN
2010-12-02,218.90,PLN
2010-12-03,219.38,PLN
2010-12-06,219.44,PLN
2010-12-07,219.71,PLN
2010-12-08,219.61,PLN
2010-12-09,219.61,PLN
2010-12-10,219.62,PLN
2010-12-13,219.67,PLN
2010-12-14,219.90,PLN
2010-12-15,219.73,PLN
2010-12-16,219.93,PLN
2010-12-17,220.19,PLN
2010-12-20,220.12,PLN
2010-12-21,220.01,PLN
2010-12-22,220.36,PLN
2010-12-23,219.84,PLN
2010-12-27,219.93,PLN
2010-12-28,220.18,PLN
2010-12-29,219.97,PLN
2010-12-30,219.83,PLN
2010-12-31,220.36,PLN
2011-01-03,219.54,PLN
2011-01-04,219.43,PLN
2011-01-05,219.21,PLN
2011-01-07,218.81,PLN
2011-01-10,218.62,PLN
2011-01-11,218.64,PLN
2011-01-12,218.39,PLN
2011-01-13,218.04,PLN
2011-01-14,217.86,PLN
2011-01-17,218.49,PLN
2011-01-18,217.96,PLN
2011-01-19,218.28,PLN
2011-01-20,218.09,PLN
2011-01-21,217.98,PLN
2011-01-24,218.60,PLN
2011-01-25,219.00,PLN
2011-01-26,218.81,PLN
2011-01-27,218.52,PLN
2011-01-28,218.09,PLN
2011-01-31,218.07,PLN
2011-02-01,218.46,PLN
2011-02-02,218.90,PLN
2011-02-03,218.99,PLN
2011-02-04,218.48,PLN
2011-02-07,218.85,PLN
2011-02-08,218.72,PLN
2011-02-09,218.53,PLN
2011-02-10,218.51,PLN
2011-02-11,218.69,PLN
2011-02-14,218.91,PLN
2011-02-15,218.57,PLN
2011-02-16,218.25,PLN
2011-02-17,218.47,PLN
2011-02-18,218.51,PLN
2011-02-21,218.70,PLN
2011-02-22,218.40,PLN
2011-02-23,218.59,PLN
2011-02-24,218.56,PLN
2011-02-25,218.70,PLN
2011-02-28,219.26,PLN
2011-03-01,219.37,PLN
2011-03-02,219.07,PLN
2011-03-03,218.97,PLN
2011-03-04,218.77,PLN
2011-03-07,218.72,PLN
2011-03-08,218.42,PLN
2011-03-09,218.55,PLN
2011-03-10,218.61,PLN
2011-03-11,218.49,PLN
2011-03-14,219.13,PLN
2011-03-15,219.42,PLN
2011-03-16,219.52,PLN
2011-03-17,219.54,PLN
2011-03-18,219.59,PLN
2011-03-21,219.66,PLN
2011-03-22,219.53,PLN
2011-03-23,219.57,PLN
2011-03-24,219.70,PLN
2011-03-25,219.64,PLN
2011-03-28,219.62,PLN
2011-03-29,219.71,PLN
2011-03-30,219.69,PLN
2011-03-31,219.91,PLN
2011-04-01,219.87,PLN
2011-04-04,220.24,PLN
2011-04-05,220.49,PLN
2011-04-06,220.65,PLN
2011-04-07,220.64,PLN
2011-04-08,220.58,PLN
2011-04-11,220.39,PLN
2011-04-12,220.49,PLN
2011-04-13,220.28,PLN
2011-04-14,220.40,PLN
2011-04-15,220.43,PLN
2011-04-18,220.46,PLN
2011-04-19,220.55,PLN
2011-04-20,220.83,PLN
2011-04-21,221.25,PLN
2011-04-26,221.22,PLN
2011-04-27,221.21,PLN
2011-04-28,221.29,PLN
2011-04-29,221.55,PLN
2011-05-02,221.38,PLN
2011-05-04,221.43,PLN
2011-05-05,221.74,PLN
2011-05-06,222.02,PLN
2011-05-09,222.29,PLN
2011-05-10,222.36,PLN
2011-05-11,222.16,PLN
2011-05-12,222.11,PLN
2011-05-13,222.06,PLN
2011-05-16,222.15,PLN
2011-05-17,222.28,PLN
2011-05-18,222.59,PLN
2011-05-19,222.35,PLN
2011-05-20,222.60,PLN
2011-05-23,222.57,PLN
2011-05-24,222.51,PLN
2011-05-25,222.46,PLN
2011-05-26,222.38,PLN
2011-05-27,222.88,PLN
2011-05-30,222.88,PLN
2011-05-31,223.00,PLN
2011-06-01,223.21,PLN
2011-06-02,223.26,PLN
2011-06-03,223.57,PLN
2011-06-06,223.66,PLN
2011-06-07,223.88,PLN
2011-06-08,224.16,PLN
2011-06-09,224.50,PLN
2011-06-10,224.74,PLN
2011-06-13,224.70,PLN
2011-06-14,224.67,PLN
2011-06-15,224.38,PLN
2011-06-16,224.20,PLN
2011-06-17,224.31,PLN
2011-06-20,224.42,PLN
2011-06-21,224.84,PLN
2011-06-22,224.62,PLN
2011-06-24,224.93,PLN
2011-06-27,225.13,PLN
2011-06-28,225.04,PLN
2011-06-29,225.39,PLN
2011-06-30,225.80,PLN
2011-07-01,225.90,PLN
2011-07-04,226.01,PLN
2011-07-05,226.05,PLN
2011-07-06,225.96,PLN
2011-07-07,226.22,PLN
2011-07-08,226.32,PLN
2011-07-11,225.57,PLN
2011-07-12,225.16,PLN
2011-07-13,225.69,PLN
2011-07-14,226.03,PLN
2011-07-15,225.94,PLN
2011-07-18,225.75,PLN
2011-07-19,225.84,PLN
2011-07-20,226.09,PLN
2011-07-21,226.31,PLN
2011-07-22,226.16,PLN
2011-07-25,226.40,PLN
2011-07-26,226.42,PLN
2011-07-27,226.50,PLN
2011-07-28,226.85,PLN
2011-07-29,226.86,PLN
2011-08-01,226.88,PLN
2011-08-02,227.27,PLN
2011-08-03,227.29,PLN
2011-08-04,227.67,PLN
2011-08-05,227.38,PLN
2011-08-08,227.17,PLN
2011-08-09,226.60,PLN
2011-08-10,227.10,PLN
2011-08-11,226.33,PLN
2011-08-12,226.50,PLN
2011-08-16,227.36,PLN
2011-08-17,228.11,PLN
2011-08-18,228.37,PLN
2011-08-19,228.27,PLN
2011-08-22,228.77,PLN
2011-08-23,228.94,PLN
2011-08-24,228.93,PLN
2011-08-25,228.67,PLN
2011-08-26,228.71,PLN
2011-08-29,229.08,PLN
2011-08-30,229.05,PLN
2011-08-31,229.48,PLN
2011-09-01,229.41,PLN
2011-09-02,229.32,PLN
2011-09-05,229.91,PLN
2011-09-06,230.70,PLN
2011-09-07,230.42,PLN
2011-09-08,230.37,PLN
2011-09-09,229.73,PLN
2011-09-12,229.06,PLN
2011-09-13,229.13,PLN
2011-09-14,228.29,PLN
2011-09-15,228.96,PLN
2011-09-16,228.83,PLN
2011-09-19,227.85,PLN
2011-09-20,228.23,PLN
2011-09-21,227.79,PLN
2011-09-22,226.74,PLN
2011-09-23,227.23,PLN
2011-09-26,227.78,PLN
2011-09-27,228.85,PLN
2011-09-28,228.00,PLN
2011-09-29,228.22,PLN
2011-09-30,228.04,PLN
2011-10-03,227.89,PLN
2011-10-04,227.88,PLN
2011-10-05,228.71,PLN
2011-10-06,229.38,PLN
2011-10-07,229.95,PLN
2011-10-10,230.70,PLN
2011-10-11,230.16,PLN
2011-10-12,230.51,PLN
2011-10-13,230.28,PLN
2011-10-14,230.39,PLN
2011-10-17,230.75,PLN
2011-10-18,230.16,PLN
2011-10-19,230.41,PLN
2011-10-20,229.89,PLN
2011-10-21,230.34,PLN
2011-10-24,230.25,PLN
2011-10-25,230.55,PLN
2011-10-26,230.86,PLN
2011-10-27,231.43,PLN
2011-10-28,231.18,PLN
2011-10-31,231.16,PLN
2011-11-02,231.07,PLN
2011-11-03,231.51,PLN
2011-11-04,231.44,PLN
2011-11-07,231.47,PLN
2011-11-08,231.67,PLN
2011-11-09,231.35,PLN
2011-11-10,230.77,PLN
2011-11-14,230.80,PLN
2011-11-15,230.57,PLN
2011-11-16,230.73,PLN
2011-11-17,230.64,PLN
2011-11-18,230.93,PLN
2011-11-21,230.56,PLN
2011-11-22,230.55,PLN
2011-11-23,229.48,PLN
2011-11-24,228.86,PLN
2011-11-25,228.41,PLN
2011-11-28,229.01,PLN
2011-11-29,228.91,PLN
2011-11-30,229.97,PLN
2011-12-01,230.10,PLN
2011-12-02,230.61,PLN
2011-12-05,231.27,PLN
2011-12-06,230.97,PLN
2011-12-07,230.84,PLN
2011-12-08,230.45,PLN
2011-12-09,230.57,PLN
2011-12-12,230.43,PLN
2011-12-13,230.24,PLN
2011-12-14,230.08,PLN
2011-12-15,230.45,PLN
2011-12-16,230.73,PLN
2011-12-19,230.94,PLN
2011-12-20,231.09,PLN
2011-12-21,231.23,PLN
2011-12-22,231.31,PLN
2011-12-23,231.30,PLN
2011-12-27,231.34,PLN
2011-12-28,231.34,PLN
2011-12-29,231.23,PLN
2011-12-30,231.16,PLN
2012-01-02,231.47,PLN
2012-01-03,231.56,PLN
2012-01-04,231.10,PLN
2012-01-05,231.08,PLN
2012-01-09,231.53,PLN
2012-01-10,232.07,PLN
2012-01-11,232.32,PLN
2012-01-12,232.32,PLN
2012-01-13,232.06,PLN
2012-01-16,232.33,PLN
2012-01-17,232.51,PLN
2012-01-18,233.03,PLN
2012-01-19,233.46,PLN
2012-01-20,233.49,PLN
2012-01-23,234.01,PLN
2012-01-24,233.63,PLN
2012-01-25,233.51,PLN
2012-01-26,234.37,PLN
2012-01-27,234.30,PLN
2012-01-30,234.04,PLN
2012-01-31,234.72,PLN
2012-02-01,234.89,PLN
2012-02-02,234.80,PLN
2012-02-03,234.94,PLN
2012-02-06,234.77,PLN
2012-02-07,234.82,PLN
2012-02-08,234.93,PLN
2012-02-09,234.82,PLN
2012-02-10,234.71,PLN
2012-02-13,234.90,PLN
2012-02-14,235.02,PLN
2012-02-15,235.26,PLN
2012-02-16,235.37,PLN
2012-02-17,235.44,PLN
2012-02-20,235.72,PLN
2012-02-21,235.62,PLN
2012-02-22,235.24,PLN
2012-02-23,235.52,PLN
2012-02-24,235.53,PLN
2012-02-27,235.50,PLN
2012-02-28,235.87,PLN
2012-02-29,236.15,PLN
2012-03-01,236.49,PLN
2012-03-02,236.65,PLN
2012-03-05,236.55,PLN
2012-03-06,236.27,PLN
2012-03-07,236.15,PLN
2012-03-08,236.82,PLN
2012-03-09,237.85,PLN
2012-03-12,237.47,PLN
2012-03-13,237.41,PLN
2012-03-14,237.06,PLN
2012-03-15,237.02,PLN
2012-03-16,236.85,PLN
2012-03-19,237.25,PLN
2012-03-20,237.23,PLN
2012-03-21,236.95,PLN
2012-03-22,236.85,PLN
2012-03-23,236.97,PLN
2012-03-26,236.88,PLN
2012-03-27,236.95,PLN
2012-03-28,236.64,PLN
2012-03-29,236.54,PLN
2012-03-30,236.88,PLN
2012-04-02,237.04,PLN
2012-04-03,237.18,PLN
2012-04-04,236.71,PLN
2012-04-05,236.14,PLN
2012-04-10,236.19,PLN
2012-04-11,236.40,PLN
2012-04-12,236.48,PLN
2012-04-13,236.40,PLN
2012-04-16,236.18,PLN
2012-04-17,236.48,PLN
2012-04-18,236.57,PLN
2012-04-19,237.20,PLN
2012-04-20,237.38,PLN
2012-04-23,237.42,PLN
2012-04-24,237.84,PLN
2012-04-25,238.79,PLN
2012-04-26,239.08,PLN
2012-04-27,239.07,PLN
2012-04-30,238.96,PLN
2012-05-02,239.72,PLN
2012-05-04,240.22,PLN
2012-05-07,240.12,PLN
2012-05-08,239.68,PLN
2012-05-09,239.28,PLN
2012-05-10,239.21,PLN
2012-05-11,239.28,PLN
2012-05-14,238.55,PLN
2012-05-15,238.71,PLN
2012-05-16,238.62,PLN
2012-05-17,238.18,PLN
2012-05-18,238.37,PLN
2012-05-21,238.66,PLN
2012-05-22,238.85,PLN
2012-05-23,238.28,PLN
2012-05-24,238.60,PLN
2012-05-25,238.83,PLN
2012-05-28,238.79,PLN
2012-05-29,239.15,PLN
2012-05-30,238.73,PLN
2012-05-31,238.82,PLN
2012-06-01,238.98,PLN
2012-06-04,239.34,PLN
2012-06-05,239.48,PLN
2012-06-06,239.70,PLN
2012-06-08,240.11,PLN
2012-06-11,239.99,PLN
2012-06-12,239.83,PLN
2012-06-13,240.21,PLN
2012-06-14,240.29,PLN
2012-06-15,240.57,PLN
2012-06-18,240.78,PLN
2012-06-19,241.33,PLN
2012-06-20,241.66,PLN
2012-06-21,241.92,PLN
2012-06-22,242.04,PLN
2012-06-25,241.90,PLN
2012-06-26,242.00,PLN
2012-06-27,241.98,PLN
2012-06-28,241.78,PLN
2012-06-29,242.36,PLN
2012-07-02,242.48,PLN
2012-07-03,242.65,PLN
2012-07-04,242.75,PLN
2012-07-05,242.57,PLN
2012-07-06,242.40,PLN
2012-07-09,242.51,PLN
2012-07-10,242.69,PLN
2012-07-11,242.73,PLN
2012-07-12,243.46,PLN
2012-07-13,244.00,PLN
2012-07-16,244.40,PLN
2012-07-17,244.44,PLN
2012-07-18,244.96,PLN
2012-07-19,245.51,PLN
2012-07-20,245.21,PLN
2012-07-23,244.90,PLN
2012-07-24,244.53,PLN
2012-07-25,244.97,PLN
2012-07-26,245.49,PLN
2012-07-27,245.43,PLN
2012-07-30,245.66,PLN
2012-07-31,246.07,PLN
2012-08-01,246.23,PLN
2012-08-02,246.28,PLN
2012-08-03,247.01,PLN
2012-08-06,247.16,PLN
2012-08-07,246.36,PLN
2012-08-08,246.48,PLN
2012-08-09,246.05,PLN
2012-08-10,245.67,PLN
2012-08-13,245.65,PLN
2012-08-14,245.84,PLN
2012-08-16,245.86,PLN
2012-08-17,246.05,PLN
2012-08-20,246.39,PLN
2012-08-21,246.40,PLN
2012-08-22,246.41,PLN
2012-08-23,246.65,PLN
2012-08-24,246.66,PLN
2012-08-27,246.67,PLN
2012-08-28,246.94,PLN
2012-08-29,246.79,PLN
2012-08-30,246.87,PLN
2012-08-31,247.26,PLN
2012-09-03,247.57,PLN
2012-09-04,248.00,PLN
2012-09-05,247.85,PLN
2012-09-06,247.92,PLN
2012-09-07,247.92,PLN
2012-09-10,247.87,PLN
2012-09-11,248.00,PLN
2012-09-12,247.64,PLN
2012-09-13,247.85,PLN
2012-09-14,247.10,PLN
2012-09-17,246.96,PLN
2012-09-18,247.09,PLN
2012-09-19,247.10,PLN
2012-09-20,247.30,PLN
2012-09-21,247.42,PLN
2012-09-24,247.46,PLN
2012-09-25,247.69,PLN
2012-09-26,248.36,PLN
2012-09-27,248.85,PLN
2012-09-28,249.03,PLN
2012-10-01,248.97,PLN
2012-10-02,249.16,PLN
2012-10-03,249.20,PLN
2012-10-04,249.00,PLN
2012-10-05,249.59,PLN
2012-10-08,249.56,PLN
2012-10-09,249.56,PLN
2012-10-10,249.97,PLN
2012-10-11,250.50,PLN
2012-10-12,250.56,PLN
2012-10-15,250.75,PLN
2012-10-16,250.44,PLN
2012-10-17,250.88,PLN
2012-10-18,250.94,PLN
2012-10-19,251.73,PLN
2012-10-22,251.56,PLN
2012-10-23,251.62,PLN
2012-10-24,251.47,PLN
2012-10-25,251.51,PLN
2012-10-26,251.51,PLN
2012-10-29,251.23,PLN
2012-10-30,251.07,PLN
2012-10-31,251.51,PLN
2012-11-02,252.61,PLN
2012-11-05,253.33,PLN
2012-11-06,253.24,PLN
2012-11-07,254.12,PLN
2012-11-08,254.39,PLN
2012-11-09,255.28,PLN
2012-11-12,255.52,PLN
2012-11-13,255.35,PLN
2012-11-14,255.51,PLN
2012-11-15,255.55,PLN
2012-11-16,255.40,PLN
2012-11-19,255.36,PLN
2012-11-20,255.31,PLN
2012-11-21,255.47,PLN
2012-11-22,255.42,PLN
2012-11-23,255.48,PLN
2012-11-26,256.05,PLN
2012-11-27,256.45,PLN
2012-11-28,257.18,PLN
2012-11-29,257.06,PLN
2012-11-30,257.94,PLN
2012-12-03,257.56,PLN
2012-12-04,257.64,PLN
2012-12-05,257.77,PLN
2012-12-06,258.15,PLN
2012-12-07,259.01,PLN
2012-12-10,259.89,PLN
2012-12-11,260.00,PLN
2012-12-12,260.15,PLN
2012-12-13,259.74,PLN
2012-12-14,259.44,PLN
2012-12-17,259.48,PLN
2012-12-18,259.52,PLN
2012-12-19,259.77,PLN
2012-12-20,260.95,PLN
2012-12-21,261.58,PLN
2012-12-27,261.75,PLN
2012-12-28,261.72,PLN
2013-01-02,261.02,PLN
2013-01-03,260.09,PLN
2013-01-04,259.68,PLN
2013-01-07,260.17,PLN
2013-01-08,261.20,PLN
2013-01-09,260.59,PLN
2013-01-10,259.64,PLN
2013-01-11,258.59,PLN
2013-01-14,259.01,PLN
2013-01-15,258.72,PLN
2013-01-16,258.30,PLN
2013-01-17,258.90,PLN
2013-01-18,259.30,PLN
2013-01-21,259.40,PLN
2013-01-22,259.47,PLN
2013-01-23,260.58,PLN
2013-01-24,261.04,PLN
2013-01-25,260.36,PLN
2013-01-28,259.91,PLN
2013-01-29,260.35,PLN
2013-01-30,260.07,PLN
2013-01-31,260.59,PLN
2013-02-01,260.79,PLN
2013-02-04,260.56,PLN
2013-02-05,260.40,PLN
2013-02-06,259.86,PLN
2013-02-07,259.42,PLN
2013-02-08,259.29,PLN
2013-02-11,258.83,PLN
2013-02-12,258.41,PLN
2013-02-13,258.61,PLN
2013-02-14,258.64,PLN
2013-02-15,259.17,PLN
2013-02-18,259.54,PLN
2013-02-19,259.49,PLN
2013-02-20,259.13,PLN
2013-02-21,259.66,PLN
2013-02-22,259.57,PLN
2013-02-25,259.12,PLN
2013-02-26,259.39,PLN
2013-02-27,259.46,PLN
2013-02-28,259.43,PLN
2013-03-01,259.37,PLN
2013-03-04,259.39,PLN
2013-03-05,258.92,PLN
2013-03-06,259.76,PLN
2013-03-07,259.81,PLN
2013-03-08,259.65,PLN
2013-03-11,259.80,PLN
2013-03-12,260.21,PLN
2013-03-13,260.82,PLN
2013-03-14,261.18,PLN
2013-03-15,261.63,PLN
2013-03-18,261.75,PLN
2013-03-19,261.20,PLN
2013-03-20,260.88,PLN
2013-03-21,260.93,PLN
2013-03-22,261.27,PLN
2013-03-25,261.58,PLN
2013-03-26,261.48,PLN
2013-03-27,261.62,PLN
2013-03-28,261.33,PLN
2013-04-02,261.69,PLN
2013-04-03,262.08,PLN
2013-04-04,262.48,PLN
2013-04-05,263.80,PLN
2013-04-08,265.18,PLN
2013-04-09,264.33,PLN
2013-04-10,264.56,PLN
2013-04-11,264.24,PLN
2013-04-12,264.37,PLN
2013-04-15,264.78,PLN
2013-04-17,265.41,PLN
2013-04-18,265.78,PLN
2013-04-19,265.92,PLN
2013-04-22,266.13,PLN
2013-04-23,266.49,PLN
2013-04-24,266.59,PLN
2013-04-25,266.50,PLN
2013-04-26,266.96,PLN
2013-04-29,267.59,PLN
2013-04-30,268.13,PLN
2013-05-02,268.80,PLN
2013-05-06,268.32,PLN
2013-05-07,268.35,PLN
2013-05-08,269.18,PLN
2013-05-09,269.94,PLN
2013-05-10,269.23,PLN
2013-05-13,268.58,PLN
2013-05-14,269.04,PLN
2013-05-15,268.80,PLN
2013-05-16,268.78,PLN
2013-05-17,268.96,PLN
2013-05-20,268.05,PLN
2013-05-21,267.71,PLN
2013-05-22,268.28,PLN
2013-05-23,266.82,PLN
2013-05-24,267.31,PLN
2013-05-27,267.43,PLN
2013-05-28,267.11,PLN
2013-05-29,266.53,PLN
2013-05-31,265.84,PLN
2013-06-03,265.97,PLN
2013-06-04,266.42,PLN
2013-06-05,266.12,PLN
2013-06-06,264.06,PLN
2013-06-07,264.18,PLN
2013-06-10,262.62,PLN
2013-06-11,261.44,PLN
2013-06-12,262.21,PLN
2013-06-13,263.08,PLN
2013-06-14,264.75,PLN
2013-06-17,264.14,PLN
2013-06-18,263.17,PLN
2013-06-19,263.50,PLN
2013-06-20,259.50,PLN
2013-06-21,258.18,PLN
2013-06-24,256.17,PLN
2013-06-25,257.60,PLN
2013-06-26,258.24,PLN
2013-06-27,259.76,PLN
2013-06-28,258.57,PLN
2013-07-01,258.87,PLN
2013-07-02,260.87,PLN
2013-07-03,261.04,PLN
2013-07-04,262.42,PLN
2013-07-05,261.70,PLN
2013-07-08,262.18,PLN
2013-07-09,263.20,PLN
2013-07-10,262.43,PLN
2013-07-11,262.84,PLN
2013-07-12,263.29,PLN
2013-07-15,263.22,PLN
2013-07-16,263.18,PLN
2013-07-17,262.38,PLN
2013-07-18,263.21,PLN
2013-07-19,263.67,PLN
2013-07-22,264.61,PLN
2013-07-23,263.73,PLN
2013-07-24,262.98,PLN
2013-07-25,262.78,PLN
2013-07-26,262.97,PLN
2013-07-29,263.21,PLN
2013-07-30,262.83,PLN
2013-07-31,262.07,PLN
2013-08-01,261.80,PLN
2013-08-02,261.54,PLN
2013-08-05,261.53,PLN
2013-08-06,261.50,PLN
2013-08-07,261.57,PLN
2013-08-08,261.83,PLN
2013-08-09,261.93,PLN
2013-08-12,261.73,PLN
2013-08-13,261.08,PLN
2013-08-14,260.49,PLN
2013-08-16,259.83,PLN
2013-08-19,258.81,PLN
2013-08-20,259.53,PLN
2013-08-21,258.89,PLN
2013-08-22,258.17,PLN
2013-08-23,258.19,PLN
2013-08-26,258.90,PLN
2013-08-27,258.87,PLN
2013-08-28,258.12,PLN
2013-08-29,258.21,PLN
2013-08-30,258.52,PLN
2013-09-02,258.33,PLN
2013-09-03,257.31,PLN
2013-09-04,256.23,PLN
2013-09-05,255.25,PLN
2013-09-06,255.42,PLN
2013-09-09,257.08,PLN
2013-09-10,256.78,PLN
2013-09-11,258.51,PLN
2013-09-12,258.81,PLN
2013-09-13,259.13,PLN
2013-09-16,260.30,PLN
2013-09-17,259.71,PLN
2013-09-18,259.95,PLN
2013-09-19,261.11,PLN
2013-09-20,261.09,PLN
2013-09-23,261.29,PLN
2013-09-24,261.55,PLN
2013-09-25,261.17,PLN
2013-09-26,260.38,PLN
2013-09-27,260.38,PLN
2013-09-30,260.18,PLN
2013-10-01,260.51,PLN
2013-10-02,260.96,PLN
2013-10-03,260.81,PLN
2013-10-04,260.65,PLN
2013-10-07,261.35,PLN
2013-10-08,261.28,PLN
2013-10-09,261.44,PLN
2013-10-10,261.21,PLN
2013-10-11,261.45,PLN
2013-10-14,262.09,PLN
2013-10-15,262.56,PLN
2013-10-16,262.56,PLN
2013-10-17,263.15,PLN
2013-10-18,263.68,PLN
2013-10-21,263.20,PLN
2013-10-22,263.72,PLN
2013-10-23,264.36,PLN
2013-10-24,265.05,PLN
2013-10-25,264.66,PLN
2013-10-28,265.06,PLN
2013-10-29,264.95,PLN
2013-10-30,264.63,PLN
2013-10-31,264.36,PLN
2013-11-04,263.76,PLN
2013-11-05,263.03,PLN
2013-11-06,263.33,PLN
2013-11-07,263.97,PLN
2013-11-08,262.72,PLN
2013-11-12,262.12,PLN
2013-11-13,262.78,PLN
2013-11-14,263.21,PLN
2013-11-15,262.77,PLN
2013-11-18,262.85,PLN
2013-11-19,262.63,PLN
2013-11-20,262.54,PLN
2013-11-21,262.27,PLN
2013-11-22,262.44,PLN
2013-11-25,262.50,PLN
2013-11-26,262.24,PLN
2013-11-27,261.60,PLN
2013-11-28,261.43,PLN
2013-11-29,261.54,PLN
2013-12-02,261.12,PLN
2013-12-03,261.17,PLN
2013-12-04,260.90,PLN
2013-12-05,261.10,PLN
2013-12-06,261.34,PLN
2013-12-09,262.25,PLN
2013-12-10,262.73,PLN
2013-12-11,262.43,PLN
2013-12-12,262.19,PLN
2013-12-13,262.49,PLN
2013-12-16,263.44,PLN
2013-12-17,263.56,PLN
2013-12-18,264.06,PLN
2013-12-19,264.04,PLN
2013-12-20,263.94,PLN
2013-12-23,264.20,PLN
2013-12-27,264.04,PLN
2013-12-30,263.82,PLN
2014-01-02,263.19,PLN
2014-01-03,262.94,PLN
