Data,Wartość dla NN Konserwatywny (A),Waluta
2017-09-20,264.23,PLN
2017-09-21,264.22,PLN
2017-09-22,264.27,PLN
2017-09-25,264.29,PLN
2017-09-26,264.29,PLN
2017-09-27,264.41,PLN
2017-09-28,264.40,PLN
2017-09-29,264.37,PLN
2017-10-02,264.37,PLN
2017-10-03,264.43,PLN
2017-10-04,264.46,PLN
2017-10-05,264.47,PLN
2017-10-06,264.45,PLN
2017-10-09,264.51,PLN
2017-10-10,264.50,PLN
2017-10-11,264.51,PLN
2017-10-12,264.53,PLN
2017-10-13,264.57,PLN
2017-10-16,264.59,PLN
2017-10-17,264.63,PLN
2017-10-18,264.62,PLN
2017-10-19,264.64,PLN
2017-10-20,264.65,PLN
2017-10-23,264.67,PLN
2017-10-24,264.72,PLN
2017-10-25,264.81,PLN
2017-10-26,264.92,PLN
2017-10-27,265.03,PLN
2017-10-30,265.10,PLN
2017-10-31,265.11,PLN
2017-11-02,264.97,PLN
2017-11-03,264.95,PLN
2017-11-06,264.97,PLN
2017-11-07,265.06,PLN
2017-11-08,265.11,PLN
2017-11-09,265.18,PLN
2017-11-10,265.17,PLN
2017-11-13,265.13,PLN
2017-11-14,265.20,PLN
2017-11-15,265.16,PLN
2017-11-16,265.20,PLN
2017-11-17,265.11,PLN
2017-11-20,265.07,PLN
2017-11-21,265.17,PLN
2017-11-22,265.20,PLN
2017-11-23,265.24,PLN
2017-11-24,265.27,PLN
2017-11-27,265.23,PLN
2017-11-28,265.27,PLN
2017-11-29,265.24,PLN
2017-11-30,265.20,PLN
2017-12-01,265.22,PLN
2017-12-04,265.22,PLN
2017-12-05,265.28,PLN
2017-12-06,265.30,PLN
2017-12-07,265.28,PLN
2017-12-08,265.28,PLN
2017-12-11,265.29,PLN
2017-12-12,265.27,PLN
2017-12-13,265.30,PLN
2017-12-14,265.30,PLN
2017-12-15,265.25,PLN
2017-12-18,265.29,PLN
2017-12-19,265.12,PLN
2017-12-20,265.10,PLN
2017-12-21,265.22,PLN
2017-12-22,265.21,PLN
2017-12-27,265.27,PLN
2017-12-28,265.27,PLN
2017-12-29,265.23,PLN
2018-01-03,265.37,PLN
2018-01-04,265.41,PLN
2018-01-05,265.50,PLN
2018-01-08,265.49,PLN
2018-01-09,265.47,PLN
2018-01-10,265.49,PLN
2018-01-11,265.44,PLN
2018-01-12,265.44,PLN
2018-01-15,265.49,PLN
2018-01-16,265.51,PLN
2018-01-17,265.52,PLN
2018-01-18,265.51,PLN
2018-01-19,265.52,PLN
2018-01-22,265.57,PLN
2018-01-23,265.67,PLN
2018-01-24,265.70,PLN
2018-01-25,265.75,PLN
2018-01-26,265.80,PLN
2018-01-29,265.83,PLN
2018-01-30,265.83,PLN
2018-01-31,265.82,PLN
2018-02-01,265.87,PLN
2018-02-02,265.86,PLN
2018-02-05,265.89,PLN
2018-02-06,265.86,PLN
2018-02-07,265.86,PLN
2018-02-08,265.83,PLN
2018-02-09,265.90,PLN
2018-02-12,265.93,PLN
2018-02-13,265.99,PLN
2018-02-14,266.03,PLN
2018-02-15,266.07,PLN
2018-02-16,266.11,PLN
2018-02-19,266.06,PLN
2018-02-20,266.11,PLN
2018-02-21,266.14,PLN
2018-02-22,266.10,PLN
2018-02-23,266.17,PLN
2018-02-26,266.13,PLN
2018-02-27,266.18,PLN
2018-02-28,266.19,PLN
2018-03-01,266.19,PLN
2018-03-02,266.21,PLN
2018-03-05,266.26,PLN
2018-03-06,266.24,PLN
2018-03-07,266.27,PLN
2018-03-08,266.24,PLN
2018-03-09,266.26,PLN
2018-03-12,266.27,PLN
2018-03-13,266.32,PLN
2018-03-14,266.30,PLN
2018-03-15,266.33,PLN
2018-03-16,266.33,PLN
2018-03-19,266.26,PLN
2018-03-20,266.31,PLN
2018-03-21,266.28,PLN
2018-03-22,266.28,PLN
2018-03-23,266.35,PLN
2018-03-26,266.43,PLN
2018-03-27,266.39,PLN
2018-03-28,266.47,PLN
2018-03-29,266.44,PLN
2018-04-03,266.57,PLN
2018-04-04,266.58,PLN
2018-04-05,266.52,PLN
2018-04-06,266.53,PLN
2018-04-09,266.54,PLN
2018-04-10,266.56,PLN
2018-04-11,266.56,PLN
2018-04-12,266.58,PLN
2018-04-13,266.52,PLN
2018-04-16,266.53,PLN
2018-04-17,266.47,PLN
2018-04-18,266.53,PLN
2018-04-19,266.59,PLN
2018-04-20,266.59,PLN
2018-04-23,266.60,PLN
2018-04-24,266.60,PLN
2018-04-25,266.58,PLN
2018-04-26,266.66,PLN
2018-04-27,266.65,PLN
2018-04-30,266.66,PLN
2018-05-02,266.58,PLN
2018-05-04,266.65,PLN
2018-05-07,266.67,PLN
2018-05-08,266.61,PLN
2018-05-09,266.53,PLN
2018-05-10,266.59,PLN
2018-05-11,266.63,PLN
2018-05-14,266.60,PLN
2018-05-15,266.55,PLN
2018-05-16,266.58,PLN
2018-05-17,266.58,PLN
2018-05-18,266.55,PLN
2018-05-21,266.74,PLN
2018-05-22,266.61,PLN
2018-05-23,266.60,PLN
2018-05-24,266.63,PLN
2018-05-25,266.63,PLN
2018-05-28,266.65,PLN
2018-05-29,266.60,PLN
2018-05-30,266.65,PLN
2018-06-01,266.66,PLN
2018-06-04,266.71,PLN
2018-06-05,266.66,PLN
2018-06-06,266.71,PLN
2018-06-07,266.72,PLN
2018-06-08,266.73,PLN
2018-06-11,266.73,PLN
2018-06-12,266.75,PLN
2018-06-13,266.77,PLN
2018-06-14,266.82,PLN
2018-06-15,266.81,PLN
2018-06-18,266.81,PLN
2018-06-19,266.73,PLN
2018-06-20,266.80,PLN
2018-06-21,266.84,PLN
2018-06-22,266.84,PLN
2018-06-25,266.89,PLN
2018-06-26,266.63,PLN
2018-06-27,266.92,PLN
2018-06-28,266.83,PLN
2018-06-29,266.95,PLN
2018-07-02,266.88,PLN
2018-07-03,266.86,PLN
2018-07-04,266.84,PLN
2018-07-05,266.92,PLN
2018-07-06,266.94,PLN
2018-07-09,267.00,PLN
2018-07-10,266.88,PLN
2018-07-11,266.98,PLN
2018-07-12,267.05,PLN
2018-07-13,266.99,PLN
2018-07-16,267.02,PLN
2018-07-17,267.03,PLN
2018-07-18,267.03,PLN
2018-07-19,267.01,PLN
2018-07-20,267.03,PLN
2018-07-23,267.10,PLN
2018-07-24,267.09,PLN
2018-07-25,267.11,PLN
2018-07-26,267.12,PLN
2018-07-27,267.11,PLN
2018-07-30,267.11,PLN
2018-07-31,267.12,PLN
2018-08-01,267.09,PLN
2018-08-02,267.16,PLN
2018-08-03,267.18,PLN
2018-08-06,267.18,PLN
2018-08-07,267.17,PLN
2018-08-08,267.17,PLN
2018-08-09,267.18,PLN
2018-08-10,267.18,PLN
2018-08-13,267.20,PLN
2018-08-14,267.16,PLN
2018-08-16,267.21,PLN
2018-08-17,267.22,PLN
2018-08-20,267.25,PLN
2018-08-21,267.21,PLN
2018-08-22,267.24,PLN
2018-08-23,267.26,PLN
2018-08-24,267.22,PLN
2018-08-27,267.29,PLN
2018-08-28,267.24,PLN
2018-08-29,267.32,PLN
2018-08-30,267.29,PLN
2018-08-31,267.23,PLN
2018-09-03,267.25,PLN
2018-09-04,267.24,PLN
2018-09-05,267.22,PLN
2018-09-06,267.19,PLN
2018-09-07,267.18,PLN
2018-09-10,267.14,PLN
2018-09-11,267.17,PLN
2018-09-12,267.24,PLN
2018-09-13,267.24,PLN
2018-09-14,267.22,PLN
2018-09-17,267.24,PLN
2018-09-18,267.29,PLN
2018-09-19,267.37,PLN
2018-09-20,267.40,PLN
2018-09-21,267.39,PLN
2018-09-24,267.40,PLN
2018-09-25,267.36,PLN
2018-09-26,267.44,PLN
2018-09-27,267.38,PLN
2018-09-28,267.47,PLN
2018-10-01,267.47,PLN
2018-10-02,267.44,PLN
2018-10-03,267.42,PLN
2018-10-04,267.43,PLN
2018-10-05,267.40,PLN
2018-10-08,267.44,PLN
2018-10-09,267.45,PLN
2018-10-10,267.44,PLN
2018-10-11,267.43,PLN
2018-10-12,267.48,PLN
2018-10-15,267.54,PLN
2018-10-16,267.53,PLN
2018-10-17,267.54,PLN
2018-10-18,267.43,PLN
2018-10-19,267.54,PLN
2018-10-22,267.57,PLN
2018-10-23,267.61,PLN
2018-10-24,267.62,PLN
2018-10-25,267.59,PLN
2018-10-26,267.68,PLN
2018-10-29,267.65,PLN
2018-10-30,267.64,PLN
2018-10-31,267.61,PLN
2018-11-02,267.59,PLN
2018-11-05,267.64,PLN
2018-11-06,267.66,PLN
2018-11-07,267.66,PLN
2018-11-08,267.65,PLN
2018-11-09,267.69,PLN
2018-11-13,267.68,PLN
2018-11-14,267.59,PLN
2018-11-15,267.60,PLN
2018-11-16,267.57,PLN
2018-11-19,267.61,PLN
2018-11-20,267.64,PLN
2018-11-21,267.64,PLN
2018-11-22,267.61,PLN
2018-11-23,267.63,PLN
2018-11-26,267.67,PLN
2018-11-27,267.73,PLN
2018-11-28,267.91,PLN
2018-11-29,267.89,PLN
2018-11-30,267.93,PLN
2018-12-03,267.96,PLN
2018-12-04,267.96,PLN
2018-12-05,267.94,PLN
2018-12-06,267.98,PLN
2018-12-07,267.98,PLN
2018-12-10,268.04,PLN
2018-12-11,268.11,PLN
2018-12-12,268.20,PLN
2018-12-13,268.37,PLN
2018-12-14,268.39,PLN
2018-12-17,268.47,PLN
2018-12-18,268.46,PLN
2018-12-19,268.46,PLN
2018-12-20,268.55,PLN
2018-12-21,268.60,PLN
2018-12-27,268.55,PLN
2018-12-28,268.58,PLN
2019-01-02,268.65,PLN
2019-01-03,268.36,PLN
2019-01-04,268.38,PLN
2019-01-07,268.41,PLN
2019-01-08,268.43,PLN
2019-01-09,268.35,PLN
2019-01-10,268.37,PLN
2019-01-11,268.47,PLN
2019-01-14,268.50,PLN
2019-01-15,268.43,PLN
2019-01-16,268.43,PLN
2019-01-17,268.44,PLN
2019-01-18,268.44,PLN
2019-01-21,268.47,PLN
2019-01-22,268.45,PLN
2019-01-23,268.44,PLN
2019-01-24,268.44,PLN
2019-01-25,268.48,PLN
2019-01-28,268.52,PLN
2019-01-29,268.50,PLN
2019-01-30,268.49,PLN
2019-01-31,268.48,PLN
2019-02-01,268.47,PLN
2019-02-04,268.46,PLN
2019-02-05,268.46,PLN
2019-02-06,268.46,PLN
2019-02-07,268.45,PLN
2019-02-08,268.45,PLN
2019-02-11,268.46,PLN
2019-02-12,268.44,PLN
2019-02-13,268.43,PLN
2019-02-14,268.44,PLN
2019-02-15,268.42,PLN
2019-02-18,268.46,PLN
2019-02-19,268.45,PLN
2019-02-20,268.47,PLN
2019-02-21,268.41,PLN
2019-02-22,268.37,PLN
2019-02-25,268.29,PLN
2019-02-26,268.26,PLN
2019-02-27,268.23,PLN
2019-02-28,268.20,PLN
2019-03-01,268.15,PLN
2019-03-04,268.20,PLN
2019-03-05,268.19,PLN
2019-03-06,268.22,PLN
2019-03-07,268.26,PLN
2019-03-08,268.29,PLN
2019-03-11,268.32,PLN
2019-03-12,268.27,PLN
2019-03-13,268.28,PLN
2019-03-14,268.29,PLN
2019-03-15,268.32,PLN
2019-03-18,268.34,PLN
2019-03-19,268.28,PLN
2019-03-20,268.26,PLN
2019-03-21,268.26,PLN
2019-03-22,268.25,PLN
2019-03-25,268.18,PLN
2019-03-26,268.13,PLN
2019-03-27,268.19,PLN
2019-03-28,268.19,PLN
2019-03-29,268.17,PLN
2019-04-01,268.14,PLN
2019-04-02,268.26,PLN
2019-04-03,268.28,PLN
2019-04-04,268.27,PLN
2019-04-05,268.28,PLN
2019-04-08,268.33,PLN
2019-04-09,268.37,PLN
2019-04-10,268.38,PLN
2019-04-11,268.39,PLN
2019-04-12,268.38,PLN
2019-04-15,268.48,PLN
2019-04-16,268.52,PLN
2019-04-17,268.58,PLN
2019-04-18,268.58,PLN
2019-04-23,268.54,PLN
2019-04-24,268.63,PLN
2019-04-25,268.60,PLN
2019-04-26,268.59,PLN
2019-04-29,268.53,PLN
2019-04-30,268.36,PLN
2019-05-02,268.36,PLN
2019-05-06,268.40,PLN
2019-05-07,268.45,PLN
2019-05-08,268.46,PLN
2019-05-09,268.46,PLN
2019-05-10,268.44,PLN
2019-05-13,268.47,PLN
2019-05-14,268.45,PLN
2019-05-15,268.45,PLN
2019-05-16,268.47,PLN
2019-05-17,268.48,PLN
2019-05-20,268.50,PLN
2019-05-21,268.51,PLN
2019-05-22,268.52,PLN
2019-05-23,268.51,PLN
2019-05-24,268.53,PLN
2019-05-27,268.56,PLN
2019-05-28,268.59,PLN
2019-05-29,268.63,PLN
2019-05-30,268.66,PLN
2019-05-31,268.69,PLN
2019-06-03,268.69,PLN
2019-06-04,268.69,PLN
2019-06-05,268.72,PLN
2019-06-06,268.82,PLN
2019-06-07,268.76,PLN
2019-06-10,268.83,PLN
2019-06-11,268.84,PLN
2019-06-12,268.84,PLN
2019-06-13,268.85,PLN
2019-06-14,268.91,PLN
2019-06-17,268.97,PLN
2019-06-18,268.99,PLN
2019-06-19,269.03,PLN
2019-06-21,269.05,PLN
2019-06-24,269.12,PLN
2019-06-25,269.12,PLN
2019-06-26,269.16,PLN
2019-06-27,269.17,PLN
2019-06-28,269.14,PLN
2019-07-01,269.31,PLN
2019-07-02,269.32,PLN
2019-07-03,269.20,PLN
2019-07-04,269.22,PLN
2019-07-05,269.25,PLN
2019-07-08,269.31,PLN
2019-07-09,269.33,PLN
2019-07-10,269.46,PLN
2019-07-11,269.44,PLN
2019-07-12,269.37,PLN
2019-07-15,269.40,PLN
2019-07-16,269.41,PLN
2019-07-17,269.46,PLN
2019-07-18,269.44,PLN
2019-07-19,269.45,PLN
2019-07-22,269.48,PLN
2019-07-23,269.51,PLN
2019-07-24,269.54,PLN
2019-07-25,269.59,PLN
2019-07-26,269.57,PLN
2019-07-29,269.66,PLN
2019-07-30,269.68,PLN
2019-07-31,269.68,PLN
2019-08-01,269.76,PLN
2019-08-02,269.79,PLN
2019-08-05,269.83,PLN
2019-08-06,269.82,PLN
2019-08-07,269.81,PLN
2019-08-08,269.80,PLN
2019-08-09,269.76,PLN
2019-08-12,269.80,PLN
2019-08-13,269.70,PLN
2019-08-14,269.75,PLN
2019-08-16,269.77,PLN
2019-08-19,269.63,PLN
2019-08-20,269.68,PLN
2019-08-21,269.58,PLN
2019-08-22,269.65,PLN
2019-08-23,269.59,PLN
2019-08-26,269.71,PLN
2019-08-27,269.75,PLN
2019-08-28,269.74,PLN
2019-08-29,269.58,PLN
2019-08-30,269.61,PLN
2019-09-02,269.63,PLN
2019-09-03,269.67,PLN
2019-09-04,269.64,PLN
2019-09-05,269.70,PLN
2019-09-06,269.70,PLN
2019-09-09,269.70,PLN
2019-09-10,269.70,PLN
2019-09-11,269.71,PLN
2019-09-12,269.77,PLN
2019-09-13,269.75,PLN
2019-09-16,269.82,PLN
2019-09-17,269.85,PLN
2019-09-18,269.87,PLN
2019-09-19,269.88,PLN
2019-09-20,269.81,PLN
2019-09-23,269.87,PLN
2019-09-24,269.90,PLN
2019-09-25,269.88,PLN
2019-09-26,269.81,PLN
2019-09-27,269.91,PLN
2019-09-30,269.93,PLN
2019-10-01,269.93,PLN
2019-10-02,269.97,PLN
2019-10-03,270.02,PLN
2019-10-04,270.10,PLN
2019-10-07,270.17,PLN
2019-10-08,270.18,PLN
2019-10-09,270.15,PLN
2019-10-10,270.20,PLN
2019-10-11,270.25,PLN
2019-10-14,270.26,PLN
2019-10-15,270.30,PLN
2019-10-16,270.34,PLN
2019-10-17,270.35,PLN
2019-10-18,270.30,PLN
2019-10-21,270.36,PLN
2019-10-22,270.41,PLN
2019-10-23,270.40,PLN
2019-10-24,270.43,PLN
2019-10-25,270.46,PLN
2019-10-28,270.51,PLN
2019-10-29,270.58,PLN
2019-10-30,270.55,PLN
2019-10-31,270.63,PLN
2019-11-04,270.84,PLN
2019-11-05,270.86,PLN
2019-11-06,270.89,PLN
2019-11-07,270.94,PLN
2019-11-08,270.86,PLN
2019-11-12,270.95,PLN
2019-11-13,270.96,PLN
2019-11-14,270.98,PLN
2019-11-15,270.88,PLN
2019-11-18,270.88,PLN
2019-11-19,270.86,PLN
2019-11-20,270.87,PLN
2019-11-21,270.71,PLN
2019-11-22,270.71,PLN
2019-11-25,270.72,PLN
2019-11-26,270.75,PLN
2019-11-27,270.69,PLN
2019-11-28,270.69,PLN
2019-11-29,270.72,PLN
2019-12-02,270.74,PLN
2019-12-03,270.79,PLN
2019-12-04,270.83,PLN
2019-12-05,270.76,PLN
2019-12-06,270.78,PLN
2019-12-09,270.78,PLN
2019-12-10,270.70,PLN
2019-12-11,270.69,PLN
2019-12-12,270.84,PLN
2019-12-13,270.78,PLN
2019-12-16,270.76,PLN
2019-12-17,270.75,PLN
2019-12-18,270.74,PLN
2019-12-19,270.76,PLN
2019-12-20,270.75,PLN
2019-12-23,270.73,PLN
2019-12-27,270.78,PLN
2019-12-30,270.76,PLN
2020-01-02,270.92,PLN
2020-01-03,270.95,PLN
2020-01-07,270.98,PLN
2020-01-08,270.91,PLN
2020-01-09,270.96,PLN
2020-01-10,270.92,PLN
2020-01-13,270.78,PLN
2020-01-14,270.99,PLN
2020-01-15,270.71,PLN
2020-01-16,271.02,PLN
2020-01-17,270.93,PLN
2020-01-20,270.99,PLN
2020-01-21,271.09,PLN
2020-01-22,271.08,PLN
2020-01-23,271.08,PLN
2020-01-24,271.07,PLN
2020-01-27,271.21,PLN
2020-01-28,271.22,PLN
2020-01-29,271.19,PLN
2020-01-30,271.03,PLN
2020-01-31,271.23,PLN
2020-02-03,271.23,PLN
2020-02-04,271.28,PLN
2020-02-05,271.27,PLN
2020-02-06,271.30,PLN
2020-02-07,271.29,PLN
2020-02-10,271.30,PLN
2020-02-11,271.20,PLN
2020-02-12,271.31,PLN
2020-02-13,271.30,PLN
2020-02-14,271.30,PLN
2020-02-17,271.37,PLN
2020-02-18,271.47,PLN
2020-02-19,271.47,PLN
2020-02-20,271.50,PLN
2020-02-21,271.49,PLN
2020-02-24,271.55,PLN
2020-02-25,271.51,PLN
2020-02-26,271.50,PLN
2020-02-27,271.51,PLN
2020-02-28,271.32,PLN
2020-03-02,271.16,PLN
2020-03-03,271.15,PLN
2020-03-04,271.53,PLN
2020-03-05,271.57,PLN
2020-03-06,271.22,PLN
2020-03-09,271.35,PLN
2020-03-10,271.54,PLN
2020-03-11,271.14,PLN
2020-03-12,270.80,PLN
2020-03-13,270.74,PLN
2020-03-16,270.07,PLN
2020-03-17,270.42,PLN
2020-03-18,270.68,PLN
2020-03-19,270.39,PLN
2020-03-20,270.65,PLN
2020-03-23,270.73,PLN
2020-03-24,271.24,PLN
2020-03-25,270.90,PLN
2020-03-26,270.90,PLN
2020-03-27,271.14,PLN
2020-03-30,271.03,PLN
2020-03-31,271.20,PLN
2020-04-01,270.95,PLN
2020-04-02,270.83,PLN
2020-04-03,270.79,PLN
2020-04-06,270.80,PLN
2020-04-07,270.86,PLN
2020-04-08,270.35,PLN
2020-04-09,271.16,PLN
2020-04-14,271.35,PLN
2020-04-15,271.36,PLN
2020-04-16,271.33,PLN
2020-04-17,271.42,PLN
2020-04-20,271.41,PLN
2020-04-21,271.50,PLN
2020-04-22,271.58,PLN
2020-04-23,271.62,PLN
2020-04-24,271.63,PLN
2020-04-27,271.66,PLN
2020-04-28,271.67,PLN
2020-04-29,271.71,PLN
2020-04-30,271.62,PLN
2020-05-04,271.62,PLN
2020-05-05,271.53,PLN
2020-05-06,271.60,PLN
2020-05-07,271.65,PLN
2020-05-08,271.62,PLN
2020-05-11,271.75,PLN
2020-05-12,271.66,PLN
2020-05-13,271.81,PLN
2020-05-14,271.92,PLN
2020-05-15,271.96,PLN
2020-05-18,271.98,PLN
2020-05-19,271.95,PLN
2020-05-20,271.90,PLN
2020-05-21,271.88,PLN
2020-05-22,271.90,PLN
2020-05-25,271.92,PLN
2020-05-26,271.98,PLN
2020-05-27,272.20,PLN
2020-05-28,272.41,PLN
2020-05-29,272.64,PLN
2020-06-01,272.73,PLN
2020-06-02,272.72,PLN
2020-06-03,272.71,PLN
2020-06-04,272.72,PLN
2020-06-05,272.70,PLN
2020-06-08,272.62,PLN
2020-06-09,272.58,PLN
2020-06-10,272.53,PLN
2020-06-12,272.53,PLN
2020-06-15,272.45,PLN
2020-06-16,272.49,PLN
2020-06-17,272.56,PLN
2020-06-18,272.59,PLN
2020-06-19,272.60,PLN
2020-06-22,272.59,PLN
2020-06-23,272.68,PLN
2020-06-24,272.45,PLN
2020-06-25,272.66,PLN
2020-06-26,272.73,PLN
2020-06-29,272.86,PLN
2020-06-30,272.85,PLN
2020-07-01,272.94,PLN
2020-07-02,272.85,PLN
2020-07-03,273.04,PLN
2020-07-06,273.01,PLN
2020-07-07,273.05,PLN
2020-07-08,273.05,PLN
2020-07-09,273.06,PLN
2020-07-10,273.05,PLN
2020-07-13,273.03,PLN
2020-07-14,273.03,PLN
2020-07-15,272.98,PLN
2020-07-16,272.96,PLN
2020-07-17,273.01,PLN
2020-07-20,272.99,PLN
2020-07-21,272.98,PLN
2020-07-22,273.01,PLN
2020-07-23,273.00,PLN
2020-07-24,272.91,PLN
2020-07-27,273.00,PLN
2020-07-28,273.01,PLN
2020-07-29,273.04,PLN
2020-07-30,273.01,PLN
2020-07-31,273.01,PLN
2020-08-03,273.03,PLN
2020-08-04,273.04,PLN
2020-08-05,273.04,PLN
2020-08-06,273.04,PLN
2020-08-07,273.06,PLN
2020-08-10,273.06,PLN
2020-08-11,273.09,PLN
2020-08-12,273.09,PLN
2020-08-13,273.05,PLN
2020-08-14,273.01,PLN
2020-08-17,273.03,PLN
2020-08-18,272.98,PLN
2020-08-19,273.03,PLN
2020-08-20,273.07,PLN
2020-08-21,273.05,PLN
2020-08-24,273.05,PLN
2020-08-25,273.02,PLN
2020-08-26,273.08,PLN
2020-08-27,273.05,PLN
2020-08-28,273.01,PLN
2020-08-31,272.98,PLN
2020-09-01,273.05,PLN
2020-09-02,273.05,PLN
2020-09-03,273.05,PLN
2020-09-04,273.06,PLN
2020-09-07,273.09,PLN
2020-09-08,273.08,PLN
2020-09-09,273.06,PLN
2020-09-10,273.08,PLN
2020-09-11,273.09,PLN
2020-09-14,273.11,PLN
2020-09-15,273.12,PLN
2020-09-16,273.10,PLN
2020-09-17,273.09,PLN
2020-09-18,273.07,PLN
2020-09-21,273.09,PLN
2020-09-22,273.13,PLN
2020-09-23,273.02,PLN
2020-09-24,273.04,PLN
2020-09-25,273.03,PLN
2020-09-28,273.04,PLN
2020-09-29,273.05,PLN
2020-09-30,273.09,PLN
2020-10-01,273.01,PLN
2020-10-02,273.00,PLN
2020-10-05,273.12,PLN
2020-10-06,273.16,PLN
2020-10-07,273.18,PLN
2020-10-08,273.14,PLN
2020-10-09,273.14,PLN
2020-10-12,273.12,PLN
2020-10-13,273.07,PLN
2020-10-14,272.98,PLN
2020-10-15,273.06,PLN
2020-10-16,273.04,PLN
2020-10-19,273.03,PLN
2020-10-20,273.12,PLN
2020-10-21,273.14,PLN
2020-10-22,273.09,PLN
2020-10-23,273.05,PLN
2020-10-26,273.09,PLN
2020-10-27,273.19,PLN
2020-10-28,273.36,PLN
2020-10-29,273.37,PLN
2020-10-30,273.38,PLN
2020-11-02,273.48,PLN
2020-11-03,273.61,PLN
2020-11-04,273.82,PLN
2020-11-05,273.89,PLN
2020-11-06,274.12,PLN
2020-11-09,274.49,PLN
2020-11-10,274.51,PLN
2020-11-12,274.36,PLN
2020-11-13,274.34,PLN
2020-11-16,274.43,PLN
2020-11-17,274.35,PLN
2020-11-18,274.32,PLN
2020-11-19,274.09,PLN
2020-11-20,274.26,PLN
2020-11-23,274.44,PLN
2020-11-24,274.10,PLN
2020-11-25,274.31,PLN
2020-11-26,274.17,PLN
2020-11-27,274.22,PLN
2020-11-30,274.12,PLN
2020-12-01,274.17,PLN
2020-12-02,274.25,PLN
2020-12-03,274.23,PLN
2020-12-04,274.18,PLN
2020-12-07,274.15,PLN
2020-12-08,274.14,PLN
2020-12-09,274.38,PLN
2020-12-10,274.25,PLN
2020-12-11,274.25,PLN
2020-12-14,274.35,PLN
2020-12-15,274.25,PLN
2020-12-16,274.38,PLN
2020-12-17,274.35,PLN
2020-12-18,274.32,PLN
2020-12-21,274.20,PLN
2020-12-22,274.26,PLN
2020-12-23,274.35,PLN
2020-12-28,274.65,PLN
2020-12-29,274.67,PLN
2020-12-30,274.12,PLN
2021-01-04,274.19,PLN
2021-01-05,274.17,PLN
2021-01-07,274.13,PLN
2021-01-08,274.16,PLN
2021-01-11,274.32,PLN
2021-01-12,274.41,PLN
2021-01-13,274.53,PLN
2021-01-14,274.55,PLN
2021-01-15,274.53,PLN
2021-01-18,274.65,PLN
2021-01-19,274.61,PLN
2021-01-20,274.61,PLN
2021-01-21,274.68,PLN
2021-01-22,274.74,PLN
2021-01-25,274.69,PLN
2021-01-26,274.61,PLN
2021-01-27,274.75,PLN
2021-01-28,274.84,PLN
2021-01-29,274.93,PLN
2021-02-01,274.94,PLN
2021-02-02,274.93,PLN
2021-02-03,275.11,PLN
2021-02-04,275.09,PLN
2021-02-05,275.44,PLN
2021-02-08,275.47,PLN
2021-02-09,275.49,PLN
2021-02-10,275.52,PLN
2021-02-11,275.43,PLN
2021-02-12,275.49,PLN
2021-02-15,275.50,PLN
2021-02-16,275.68,PLN
2021-02-17,275.50,PLN
2021-02-18,275.55,PLN
2021-02-19,275.57,PLN
2021-02-22,275.46,PLN
2021-02-23,275.53,PLN
2021-02-24,275.59,PLN
2021-02-25,275.83,PLN
2021-02-26,275.72,PLN
2021-03-01,275.64,PLN
2021-03-02,275.70,PLN
2021-03-03,275.92,PLN
2021-03-04,275.93,PLN
2021-03-05,275.85,PLN
2021-03-08,275.74,PLN
2021-03-09,275.59,PLN
2021-03-10,275.48,PLN
2021-03-11,275.46,PLN
2021-03-12,275.52,PLN
2021-03-15,275.56,PLN
2021-03-16,275.54,PLN
2021-03-17,275.73,PLN
2021-03-18,275.84,PLN
2021-03-19,275.79,PLN
2021-03-22,275.53,PLN
2021-03-23,275.48,PLN
2021-03-24,275.48,PLN
2021-03-25,275.24,PLN
2021-03-26,275.43,PLN
2021-03-29,275.63,PLN
2021-03-30,275.85,PLN
2021-03-31,275.82,PLN
2021-04-01,276.03,PLN
2021-04-06,275.93,PLN
2021-04-07,275.91,PLN
2021-04-08,275.74,PLN
2021-04-09,275.81,PLN
2021-04-12,275.86,PLN
2021-04-13,275.76,PLN
2021-04-14,275.75,PLN
2021-04-15,275.86,PLN
2021-04-16,275.88,PLN
2021-04-19,275.82,PLN
2021-04-20,275.91,PLN
2021-04-21,275.95,PLN
2021-04-22,275.91,PLN
2021-04-23,275.92,PLN
2021-04-26,276.08,PLN
2021-04-27,275.96,PLN
2021-04-28,276.01,PLN
2021-04-29,276.10,PLN
2021-04-30,275.92,PLN
2021-05-04,275.81,PLN
2021-05-05,275.93,PLN
2021-05-06,275.81,PLN
2021-05-07,275.72,PLN
2021-05-10,275.54,PLN
2021-05-11,275.44,PLN
2021-05-12,275.47,PLN
2021-05-13,275.04,PLN
2021-05-14,275.20,PLN
2021-05-17,275.01,PLN
2021-05-18,274.81,PLN
2021-05-19,275.01,PLN
2021-05-20,275.24,PLN
2021-05-21,275.60,PLN
2021-05-24,274.71,PLN
2021-05-25,274.88,PLN
2021-05-26,274.98,PLN
2021-05-27,275.27,PLN
2021-05-28,275.12,PLN
2021-05-31,275.40,PLN
2021-06-01,275.26,PLN
2021-06-02,274.73,PLN
2021-06-04,274.67,PLN
2021-06-07,274.62,PLN
2021-06-08,274.78,PLN
2021-06-09,274.20,PLN
2021-06-10,273.90,PLN
2021-06-11,273.68,PLN
2021-06-14,273.91,PLN
2021-06-15,274.26,PLN
2021-06-16,274.05,PLN
2021-06-17,274.38,PLN
